frame,yolo_total_ms,yolo_preprocess_ms,yolo_inference_ms,yolo_postprocess_ms,boxes
378,8.421900000423193,1.71050000062678,5.242300001555122,1.2062000005244045,10
379,8.429999999701977,1.6140999996423488,5.343200000424986,1.2272000003576977,13
380,9.547700000926852,1.9826999996439554,5.769000001237146,1.4511000008496922,13
381,10.154899999499321,1.888400000098045,6.437800000639982,1.4745000007678755,11
382,8.96929999999702,1.7372999991493998,5.622599999696831,1.3187000004108995,11
383,9.057199999690056,1.7267000002902932,5.68329999987327,1.3300000009621726,11
384,9.318899998441339,1.9112999998469604,5.748899999161949,1.3643000002048211,12
385,9.025499999523163,1.8505999996705214,5.604500000117696,1.2853999996877974,12
386,8.934100000187755,1.841499999500229,5.559200000789133,1.2574000011227326,12
387,8.600400000810623,1.6912999999476597,5.378300000302261,1.27749999955995,10
388,8.932199999690056,1.9727999988390366,5.295099999784725,1.3417999998637242,11
389,9.521800000220537,1.958099999683327,5.800499999168096,1.472500000090804,11
390,9.636699998751283,2.117500000167638,5.765300000348361,1.4734999986103503,9
391,8.971300000324845,1.9191999999748077,5.481099999087746,1.292299999477109,9
392,9.437700001522899,1.85579999924812,5.7728999981918605,1.4757999997527804,9
393,9.318900000303984,1.9187999987479998,5.604999998467974,1.48799999988114,9
394,9.01490000076592,1.826400000936701,5.604699999821605,1.3034999992669327,9
395,9.159399999305606,1.8963999991683522,5.670299999110284,1.3153999989299336,9
396,8.449200000613928,1.7824999995355029,5.150900000444381,1.2759999990521464,10
397,9.385299999266863,2.0155999991402496,5.838900000526337,1.2334000002738321,10
398,8.913099998608232,1.8022000003838912,5.427500000223517,1.4116000002104556,10
399,9.134400000795722,1.8739999995887047,5.629999999655411,1.337400000920752,11
400,8.5760000012815,1.7447000009269686,5.383700001402758,1.1954999990848592,11
401,11.130400000140071,1.773099998899852,7.631300000866759,1.460199999200995,11
402,10.48029999807477,1.6031999984988943,7.352399999945192,1.3083000012557022,10
403,8.569900000467896,1.730100000713719,5.304299998897477,1.2743999996018829,10
404,8.136500000953674,1.6113999990921002,5.103999999846565,1.1904999992111698,10
405,8.571800000965595,1.7341000002488727,5.334800000127871,1.2347000010777265,12
406,8.618700001388788,1.7100000004575122,5.39770000068529,1.2839000009989832,12
407,9.273900002241135,2.0085999985894887,5.510099999810336,1.4217000007192837,11
408,8.462399998679757,1.7834999998740386,5.239800000708783,1.1766000006900867,11
409,9.326799999922514,1.9071000006078975,5.769700001110323,1.3532000011764467,10
410,8.427099999040365,1.6570999996474711,5.24779999977909,1.281599999856553,10
411,8.983500000089407,1.7910999995365273,5.543899998883717,1.3491999998223037,11
412,9.674399998039007,1.974000000700471,5.927000000156113,1.446399999622372,10
413,9.56730000115931,1.9052999996347353,5.90350000129547,1.4769999997952254,9
414,9.45189999975264,1.931600001626066,5.8030000000144355,1.408399999490939,8
415,8.844900000840425,1.7919000001711538,5.476299998917966,1.3251999989734031,7
416,8.96199999935925,1.836600000387989,5.51159999849915,1.3371999993978534,7
417,8.427300000563264,1.6598999991401797,5.261700000119163,1.2734000010823365,7
418,9.236700000241399,1.989500000490807,5.5746999987604795,1.3932000001659617,9
419,8.694999998435378,1.7740000002959277,5.439900000055786,1.2366999999358086,9
420,8.775500001385808,1.713900001050206,5.484699999215081,1.3056000007054536,9
421,8.64409999921918,1.6728000009607058,5.4543000005651265,1.2750000005326,9
422,9.227399999275804,1.8974000013258774,5.684800000381074,1.3471999991452321,9
423,8.412600001320243,1.7012999996950384,5.190699999729986,1.2557000009110197,9
424,9.044700000435114,2.0218999998178333,5.36149999970803,1.3472000009642215,8
425,8.624399999156594,1.6868000002432382,5.473699999129167,1.2169000001449604,8
426,9.092399999499321,1.8827999992936384,5.654700000377488,1.2693999997281935,9
427,8.740899998694658,1.9078999994235346,5.26969999918947,1.3006000008317642,10
428,8.844900000840425,1.7290000014327234,5.5983000002015615,1.2545000008685747,10
429,10.216299999505281,2.1749000006821007,6.077199999708682,1.568399999086978,9
430,9.540100000798702,1.9293000004836358,6.000100000164821,1.3115999990986893,8
431,8.52360000088811,1.602999998794985,5.356199999368982,1.34040000011737,8
432,11.102800002321601,1.8803999992087483,7.538800000475021,1.4226000002963701,8
433,10.80179999768734,1.5688999992562458,7.709899999099434,1.3144999993528472,8
434,8.22660000063479,1.7642000002524583,5.011499999454827,1.1733999999705702,9
435,7.8751999996602535,1.5352000009443145,4.968999999618973,1.1457000000518747,9
436,8.610900001600385,1.727299999402021,5.380700000387151,1.2435000007826602,8
437,8.240999998524785,1.637599998502992,5.157300000064424,1.2222000004840083,8
438,12.459799999371171,5.116100001032464,5.784599999969942,1.2341000001470093,9
439,8.524100000038743,1.7293000000790926,5.1898000001529,1.3174000014259946,8
440,8.52529999986291,1.6607999987172661,5.361200001061661,1.2626999996427912,8
441,10.036399999633431,2.367299999605166,6.044599998858757,1.3341999983822461,10
442,8.794900000095367,1.7528999997011852,5.41729999895324,1.3770999994449085,9
443,9.118899999186397,1.8655000003491296,5.5453000004490605,1.3983999997435603,9
444,8.78129999898374,1.8249999993713573,5.47290000031353,1.2425000004441245,9
445,8.815600000321865,1.7998000002990011,5.495299999893177,1.244000000951928,10
446,8.738599998876452,1.806399999622954,5.428099999335245,1.2321000012889272,10
447,9.726899998262525,2.0944000007148134,5.888399999093963,1.4358000007632654,10
448,9.120700001716614,1.898599999549333,5.627399999866611,1.2751000012940494,10
449,8.857499999925494,1.6777999990154058,5.327100001522922,1.4901000013196608,10
450,8.98369999974966,1.9380000012461096,5.465100000947132,1.2827000009565381,9
451,8.832299999892712,1.766099998349091,5.53579999905196,1.268599999093567,9
452,8.401499999687076,1.9047000005230075,5.001300000003539,1.1948999999731313,9
453,8.193600000813603,1.6279999999824213,5.095900000014808,1.2166999986220617,10
454,7.94370000064373,1.5631000005669193,4.960399999617948,1.1901999987458112,9
455,8.567700000479817,1.7157000002043787,5.326900000000023,1.2556000001495704,9
456,10.64699999988079,2.2381999988283496,6.312500001513399,1.7392999998264713,7
457,9.710400000214577,2.0213000007061055,5.85279999904742,1.5275999994628364,8
458,9.708700001239777,2.1255999999993946,6.047999999282183,1.251899999260786,8
459,8.87360000051558,1.8772000003082212,5.440200000521145,1.2645999995584134,8
460,8.718999998643994,1.8886999987444142,5.3413999994518235,1.2462000013329089,7
461,9.938500000163913,1.8154999997932464,6.199299999934738,1.5323000006901566,7
462,8.543200001120567,1.6826000010041753,5.3079999997862615,1.2936000002810033,8
463,11.926700001582503,4.554099999950267,5.854700000782032,1.2425999993865844,8
464,8.496099999174476,1.7322000003332505,5.196099999011494,1.2968999999429798,8
465,9.515999998897314,1.9620000002760207,5.8797000001504784,1.385699999445933,8
466,9.268500000238419,1.861099999587168,5.742800000007264,1.4347000014822697,7
467,9.022600000724196,1.89449999925273,5.601900000328897,1.2540999996417668,7
468,8.885000001639128,1.9237999986216892,5.351699999664561,1.2868999983766116,8
469,9.088999999687076,1.8696000006457325,5.68329999987327,1.2618000000657048,7
470,9.131300000473857,1.7251999997824896,5.832000000737025,1.2912000001961133,7
471,8.533999999985099,1.7764999993232777,5.186200000025565,1.333300000624149,7
472,9.41440000012517,1.9386999993002973,5.701799998860224,1.4824999998381827,8
473,8.913699999451637,1.7750000006344635,5.608000001302571,1.291099999434664,8
474,9.054599998518825,1.85579999924812,5.639999999402789,1.2925999999424675,8
475,8.268400000408292,1.6047999997681472,5.2378000000317115,1.1954999990848592,8
476,8.708699999377131,1.765999999406631,5.39299999945797,1.2766999989253236,7
477,8.15460000000894,1.6267999999399763,5.05199999861361,1.2585000004037283,8
478,8.797799998894334,1.8715999995038146,5.3972999994584825,1.262499999938882,9
479,8.090799998492002,1.6388999993068865,5.0670000000536675,1.180400000521331,9
480,9.111300000920892,1.7724000008456642,5.712799998946139,1.3368999989324948,9
481,8.435199998319149,1.6206999989663018,5.306899998686276,1.2912999991385732,9
482,8.773499999195337,1.8144999994547106,5.464699999720324,1.2423000007402152,9
483,8.130800001323223,1.579699999638251,5.069699998784927,1.2728999990940792,9
484,8.499800000339746,1.7632999988563824,5.218399999648682,1.2575000000651926,10
485,8.612300001084805,1.7038999994838377,5.2937000000383705,1.224499999807449,10
486,8.706100000068545,1.8942999995488208,5.220999999437481,1.3099000007059658,8
487,9.528899999335408,2.023600000029546,5.808699999761302,1.3840999999956694,8
488,9.17200000025332,1.8734999994194368,5.64459999986866,1.3496999999915715,8
489,11.902899999171495,4.3448999986139825,5.969800000457326,1.2765000010404037,10
490,8.649399999529123,1.7744999986462062,5.313499999829219,1.2776999992638594,9
491,9.784300001338124,2.035900000919355,6.027999999787426,1.3341999983822461,9
492,9.421500001102686,1.9317000005685259,5.887199999051518,1.3097000010020565,8
493,9.716099999845028,1.9431999990047188,6.092499999795109,1.3833999983035028,8
494,9.263299999758601,1.888400000098045,5.791100000351435,1.3061999998171814,8
495,9.884800000116229,1.9897000001947163,5.909299999984796,1.6554999983782182,8
496,11.204700000584126,2.2238000001379987,7.310400000278605,1.4179000008880394,9
497,11.419999999925494,2.239499999632244,7.429799999954412,1.468800001021009,9
498,11.009600000455976,2.021799999056384,7.256700000652927,1.4854000000923406,8
499,11.210299998521805,2.204899999924237,7.220900000902475,1.4914000003045658,9
500,10.86490000039339,2.072700001008343,7.0833999998285435,1.447500000722357,9
501,10.709799997508526,2.0666000000346685,7.102499999746215,1.3247999995655846,8
502,13.385300001129508,2.258599999549915,9.325700000772486,1.5378000007331138,10
503,12.611400000751019,1.9774999982473673,8.933199998864438,1.4680999993288424,10
504,10.824200000613928,2.0494999989750795,7.083600001351442,1.4426999987335876,11
505,10.481499999761581,1.8706999999267282,7.093000000168104,1.3179000015952624,10
506,10.949200000613928,2.119900000252528,7.095500001014443,1.4685000005556503,10
507,10.571099998429418,1.9623000007413793,6.984499999816762,1.4133000004221685,10
508,10.945100001990795,2.1185999994486338,7.09629999983008,1.470100000005914,10
509,10.647100001573563,1.955199999429169,7.11320000118576,1.3752999984717462,10
