frame,read_decode_ms,resize_ms,bgr2rgb_ms,total_phase_ms
449,4.40260000154376,0.0,1.3102000001817942,5.715700002387166
450,10.711899999529123,0.0,1.2981000002473593,12.014199998229742
451,4.592400001361966,0.0,1.2361000012606382,5.830700000748038
452,13.661199999973178,0.0,1.3310000002384186,14.997400000691414
453,9.288900000974536,0.0,1.3419999983161688,10.635700000450015
454,4.696699999272823,0.0,1.2490000016987324,5.949000000953674
455,8.02199999988079,0.0,1.2775999996811152,9.304400000721216
456,30.229900002479553,0.0,1.3892999980598688,31.623200001195073
457,60.27619999833405,0.0,1.3930000010877848,61.674800001084805
458,5.480900000780821,0.0,1.2918999996036291,6.7757000010460615
459,10.495300002396107,0.0,1.472299998626113,11.97350000217557
460,5.90400000102818,0.0,1.3576999995857477,7.2653999999165535
461,14.817800000309944,0.0,1.3126999996602535,16.13560000061989
462,5.071800000965595,0.0,1.4073999989777803,6.482400000095367
463,9.372299998998642,0.0,1.3001999985426664,10.677500000223517
464,4.652900001034141,0.0,1.3294000010937452,5.985900001600385
465,18.30120000243187,0.0,1.3809000011533499,19.686700001358986
466,4.46339999884367,0.0,1.2780000008642673,5.743299998342991
467,8.731599997729063,0.0,1.2714000009000301,10.008099999278784
468,4.610300000756979,0.0,1.2369000017642975,5.850600000470877
469,9.235899997875094,0.0,1.263799998909235,10.50419999845326
470,8.594600001350045,0.0,1.735700000077486,10.33559999987483
471,4.758199999108911,0.0,1.5103999990969896,6.2720999997109175
472,25.219100000336766,0.0,1.3656000010669231,26.589800000190735
473,4.8322999980300665,0.0,1.3083000015467405,6.144299998879433
474,10.095900001004338,0.0,1.3135000001639128,11.41410000063479
475,4.888900000602007,0.0,1.2857999987900257,6.177200000733137
476,12.837000001221895,0.0,1.3422999996691942,14.184200000017881
477,5.769700000062585,0.0,1.3186000008136034,7.091700000688434
478,8.802500002086163,0.0,1.3524000011384487,10.15990000218153
479,6.980600001290441,0.0,1.5837999992072582,8.568099999800324
480,15.798299999907613,0.0,1.3674999997019768,17.170299999415874
481,4.490499999374151,0.0,1.1672000009566545,5.659599998965859
482,8.008900001645088,0.0,1.4056000001728535,9.42030000127852
483,4.620100000873208,0.0,1.2171000000089407,5.839999999850988
484,9.291000001132488,0.0,1.817900000140071,11.11430000141263
485,8.06620000116527,0.0,1.3215999994426966,9.392899999395013
486,7.868000000715256,0.0,1.2574000004678965,9.130300000309944
487,53.307799998670816,0.0,1.421000000089407,54.73340000025928
488,5.30210000090301,0.0,1.3831999991089106,6.688000001013279
489,9.679699998348951,0.0,1.3268999978899956,11.011299999430776
490,4.960800001397729,0.0,1.2251000013202429,6.188800001516938
491,12.958599999547005,0.0,1.4528999999165535,14.416300000622869
492,4.440300000831485,0.0,1.4270999990403652,5.87019999884069
493,8.719499999657273,0.0,1.4127999991178513,10.13649999909103
494,5.182900000363588,0.0,1.2720999997109175,6.475800001993775
495,19.349799998104572,0.0,1.3415999971330166,20.696699999272823
496,4.756699999794364,0.0,1.3163999989628792,6.075999999418855
497,8.514299999922514,0.0,1.6037000007927418,10.122700000181794
498,5.036199999973178,0.0,1.2796000018715858,6.319099999964237
499,8.526300000026822,0.0,1.3492999989539385,9.880200000479817
