frame,det_id,x1,y1,x2,y2,conf,cls
76,12,1308.0,72.75,1329.0,100.125,0.281494140625,2
76,13,1686.0,689.25,1701.0,707.25,0.26806640625,2
76,14,1578.0,664.125,1620.0,692.625,0.26220703125,2
76,15,1311.0,69.9375,1332.0,98.8125,0.260498046875,2
77,0,1380.0,438.375,1443.0,531.375,0.79052734375,2
77,1,672.75,363.75,722.25,444.75,0.77587890625,2
77,2,540.75,406.5,590.25,487.5,0.74609375,2
77,3,912.0,244.125,939.0,292.875,0.732421875,2
77,4,1176.75,95.0625,1230.75,138.5625,0.6318359375,2
77,5,1394.25,27.09375,1407.75,50.71875,0.57958984375,2
77,6,1312.5,71.625,1327.5,100.125,0.556640625,2
77,7,1573.5,64.875,1597.5,103.5,0.5234375,2
77,8,1168.5,99.375,1227.0,141.75,0.39697265625,2
77,9,1770.0,486.75,1908.0,624.75,0.3896484375,2
77,10,1507.5,20.4375,1519.5,42.75,0.3603515625,2
77,11,1308.0,72.75,1329.0,100.125,0.281494140625,2
77,12,1507.5,18.65625,1524.0,40.40625,0.280517578125,2
77,13,1686.0,689.25,1701.0,707.25,0.2666015625,2
77,14,1311.0,69.75,1332.0,98.8125,0.26123046875,2
77,15,1578.0,664.125,1620.0,692.625,0.260498046875,2
78,0,668.25,370.125,717.75,448.875,0.80908203125,2
78,1,1388.25,430.875,1452.75,527.625,0.76904296875,2
78,2,906.0,244.875,936.0,295.875,0.7373046875,2
78,3,535.875,411.0,586.125,492.0,0.67724609375,2
78,4,1177.5,94.40625,1231.5,138.46875,0.5947265625,2
78,5,1312.5,73.3125,1327.5,101.4375,0.55712890625,2
78,6,1392.75,27.9375,1406.25,51.0,0.5546875,2
78,7,1311.0,73.5,1332.0,100.125,0.53125,2
78,8,1573.5,64.6875,1597.5,103.3125,0.525390625,2
78,9,1770.0,487.125,1908.0,625.125,0.416748046875,2
78,10,1575.0,727.5,1653.0,852.0,0.405517578125,2
78,11,1506.75,20.625,1518.75,43.125,0.39794921875,2
78,12,1168.5,98.625,1228.5,141.375,0.3876953125,2
78,13,1506.0,19.40625,1524.0,41.71875,0.29833984375,2
78,14,1554.0,629.625,1620.0,678.375,0.2958984375,2
79,0,663.0,371.25,715.5,452.25,0.8056640625,2
79,1,1390.5,429.375,1458.0,523.875,0.75634765625,2
79,2,902.25,246.75,935.25,296.625,0.75341796875,2
79,3,534.75,411.0,582.75,495.0,0.67041015625,2
79,4,1311.0,73.3125,1326.0,101.0625,0.56298828125,2
79,5,1177.5,93.75,1231.5,138.5625,0.55078125,2
79,6,1392.75,27.375,1406.25,50.34375,0.548828125,2
79,7,1573.5,64.59375,1597.5,103.40625,0.52734375,2
79,8,1311.0,73.5,1332.0,100.125,0.46875,2
79,9,1770.0,487.5,1908.0,625.5,0.42724609375,2
79,10,1506.75,20.53125,1518.75,43.21875,0.39501953125,2
79,11,1576.5,731.25,1657.5,866.25,0.367431640625,2
79,12,1506.0,19.3125,1524.0,41.8125,0.301513671875,2
79,13,1554.0,629.625,1620.0,678.375,0.299072265625,2
79,14,1029.0,257.25,1287.0,318.75,0.256103515625,1
80,0,662.25,371.25,715.5,452.25,0.806640625,2
80,1,902.25,246.75,935.25,296.625,0.7548828125,2
80,2,1390.5,429.375,1458.0,523.875,0.7548828125,2
80,3,534.75,410.625,582.75,494.625,0.67041015625,2
80,4,1311.0,73.3125,1326.0,101.0625,0.56298828125,2
80,5,1177.5,93.75,1231.5,138.5625,0.55078125,2
80,6,1392.75,27.46875,1406.25,50.34375,0.54296875,2
80,7,1573.5,64.59375,1597.5,103.40625,0.525390625,2
80,8,1311.0,73.5,1332.0,100.125,0.466796875,2
80,9,1770.0,487.5,1908.0,625.5,0.419677734375,2
80,10,1506.75,20.578125,1518.75,43.078125,0.394287109375,2
80,11,1576.5,734.25,1663.5,866.25,0.350341796875,2
80,12,1506.0,19.3125,1524.0,41.8125,0.2998046875,2
80,13,1554.0,629.625,1620.0,678.375,0.291748046875,2
80,14,1029.0,257.25,1287.0,318.75,0.26220703125,1
81,0,660.0,369.75,712.5,455.25,0.77197265625,2
81,1,1395.0,429.0,1461.0,521.25,0.76220703125,2
81,2,900.0,248.625,933.0,298.125,0.75634765625,2
81,3,531.75,415.125,580.5,497.625,0.75634765625,2
81,4,1311.0,73.6875,1326.0,101.4375,0.57861328125,2
81,5,1392.0,27.84375,1405.5,50.71875,0.53125,2
81,6,1573.5,64.59375,1597.5,103.40625,0.5234375,2
81,7,1177.5,93.5625,1231.5,138.5625,0.5078125,2
81,8,1506.0,20.53125,1518.0,43.21875,0.39599609375,2
81,9,1770.0,490.5,1908.0,624.0,0.39501953125,2
81,10,1168.5,97.875,1228.5,141.375,0.383056640625,2
81,11,1506.0,19.40625,1524.0,41.90625,0.29345703125,2
81,12,1356.0,42.09375,1368.0,64.40625,0.263671875,2
82,0,657.75,373.5,708.75,457.5,0.8017578125,2
82,1,1399.5,425.25,1462.5,521.25,0.751953125,2
82,2,527.625,415.875,579.375,500.625,0.7431640625,2
82,3,895.5,249.9375,927.0,299.4375,0.615234375,2
82,4,1308.0,74.0625,1326.0,103.125,0.5908203125,2
82,5,1176.0,93.75,1231.5,138.75,0.548828125,2
82,6,1390.5,30.28125,1405.5,52.78125,0.53125,2
82,7,1573.5,64.5,1597.5,103.5,0.513671875,2
82,8,1311.0,74.15625,1332.0,101.53125,0.418701171875,2
82,9,1767.0,490.5,1905.0,624.0,0.36572265625,2
82,10,1506.0,20.15625,1518.0,42.28125,0.355712890625,2
82,11,1506.0,18.9375,1524.0,41.25,0.29345703125,2
82,12,1356.0,43.78125,1368.0,66.84375,0.29345703125,2
83,0,657.75,373.5,708.75,457.5,0.8017578125,2
83,1,1399.5,425.25,1464.0,521.25,0.7490234375,2
83,2,527.625,415.5,579.375,501.0,0.74462890625,2
83,3,895.5,249.9375,928.5,299.4375,0.61669921875,2
83,4,1308.0,74.0625,1326.0,103.125,0.5908203125,2
83,5,1176.0,93.75,1231.5,138.75,0.5546875,2
83,6,1390.5,30.28125,1405.5,52.875,0.53125,2
83,7,1573.5,64.5,1597.5,103.5,0.515625,2
83,8,1311.0,74.25,1332.0,101.625,0.418701171875,2
83,9,1770.0,489.0,1908.0,625.5,0.3720703125,2
83,10,1506.0,20.25,1518.0,42.28125,0.356689453125,2
83,11,1506.0,18.9375,1524.0,41.25,0.294189453125,2
83,12,1356.0,43.78125,1368.0,66.84375,0.294189453125,2
84,0,648.375,381.0,703.125,462.75,0.83349609375,2
84,1,523.5,420.75,573.0,506.25,0.78271484375,2
84,2,892.5,248.625,922.5,302.625,0.7607421875,2
84,3,1407.0,428.25,1477.5,515.25,0.7431640625,2
84,4,1308.0,74.4375,1326.0,103.5,0.61328125,2
84,5,1573.5,64.3125,1597.5,103.3125,0.5078125,2
84,6,1177.5,93.28125,1231.5,138.84375,0.458984375,2
84,7,1389.75,32.15625,1404.75,54.46875,0.405517578125,2
84,8,1575.0,732.75,1659.0,857.25,0.357666015625,2
84,9,1770.0,490.125,1905.0,624.375,0.337158203125,2
84,10,1029.0,257.25,1287.0,319.5,0.29833984375,1
84,11,1356.0,52.78125,1371.0,75.84375,0.294189453125,2
84,12,1463.25,417.375,1482.75,435.375,0.294189453125,2
84,13,1507.5,18.0,1524.0,39.75,0.28857421875,2
84,14,1506.0,19.21875,1518.0,40.59375,0.26513671875,2
84,15,1309.5,74.25,1332.0,101.25,0.26123046875,2
85,0,646.125,382.5,699.375,465.0,0.8173828125,2
85,1,522.0,424.5,571.5,508.5,0.7890625,2
85,2,888.0,250.5,918.0,304.5,0.74609375,2
85,3,1412.25,429.0,1479.75,514.5,0.71044921875,2
85,4,1308.0,74.625,1324.5,103.6875,0.66552734375,2
85,5,1573.5,63.65625,1597.5,103.40625,0.5078125,2
85,6,1573.5,732.0,1660.5,858.0,0.45703125,2
85,7,1177.5,93.1875,1231.5,138.9375,0.439697265625,2
85,8,1168.5,97.875,1228.5,141.5625,0.382080078125,2
85,9,1389.0,31.03125,1404.0,53.53125,0.37744140625,2
85,10,1356.0,52.3125,1371.0,75.75,0.37744140625,2
85,11,1770.0,489.75,1908.0,624.75,0.32861328125,2
85,12,1508.25,16.78125,1524.75,38.71875,0.301513671875,2
85,13,1029.0,257.25,1287.0,319.5,0.294189453125,1
85,14,1355.25,44.90625,1367.25,69.84375,0.279052734375,2
86,0,645.75,382.5,699.75,465.0,0.81640625,2
86,1,522.0,424.5,571.5,508.5,0.7890625,2
86,2,888.0,250.5,918.0,304.5,0.74609375,2
86,3,1412.25,428.625,1479.75,514.125,0.71044921875,2
86,4,1308.0,74.4375,1324.5,103.6875,0.66552734375,2
86,5,1573.5,63.65625,1597.5,103.40625,0.5078125,2
86,6,1573.5,732.0,1660.5,858.0,0.453369140625,2
86,7,1177.5,93.1875,1231.5,138.9375,0.435791015625,2
86,8,1168.5,97.875,1228.5,141.5625,0.381103515625,2
86,9,1389.0,31.03125,1404.0,53.53125,0.375732421875,2
86,10,1356.0,52.3125,1371.0,75.75,0.375732421875,2
86,11,1770.0,489.75,1908.0,624.75,0.326904296875,2
86,12,1508.25,16.828125,1524.75,38.671875,0.301513671875,2
86,13,1029.0,257.25,1287.0,319.5,0.289306640625,1
86,14,1355.25,44.90625,1367.25,69.75,0.279052734375,2
87,0,643.5,386.625,696.0,468.375,0.83203125,2
87,1,519.0,425.25,569.25,511.5,0.8056640625,2
87,2,884.25,250.875,917.25,305.625,0.77734375,2
87,3,1308.0,74.8125,1323.0,103.6875,0.70068359375,2
87,4,1416.0,429.375,1485.0,511.875,0.67041015625,2
87,5,1575.0,729.75,1656.0,860.25,0.5927734375,2
87,6,1573.5,63.9375,1597.5,103.3125,0.49609375,2
87,7,1389.0,29.71875,1404.0,52.59375,0.443603515625,2
87,8,1356.0,51.84375,1369.5,75.46875,0.385009765625,2
87,9,1177.5,92.8125,1231.5,138.9375,0.350341796875,2
87,10,1029.0,257.25,1287.0,319.5,0.312255859375,1
87,11,1354.5,45.28125,1366.5,70.40625,0.296630859375,2
87,12,1508.25,16.78125,1524.75,38.25,0.27978515625,2
88,0,641.25,387.75,693.75,471.75,0.8115234375,2
88,1,517.5,426.75,568.5,513.75,0.7919921875,2
88,2,882.75,251.625,915.75,307.875,0.78515625,2
88,3,1308.0,74.4375,1323.0,103.6875,0.67236328125,2
88,4,1422.0,424.5,1491.0,511.5,0.642578125,2
88,5,1575.0,726.0,1656.0,858.0,0.529296875,2
88,6,1573.5,64.125,1597.5,103.3125,0.484375,2
88,7,1389.75,29.8125,1404.75,52.5,0.420654296875,2
88,8,1356.0,51.0,1369.5,75.0,0.383056640625,2
88,9,1168.5,97.3125,1228.5,141.375,0.333740234375,2
88,10,1029.0,257.4375,1287.0,319.6875,0.320068359375,1
88,11,1354.5,45.46875,1366.5,70.5,0.318359375,2
88,12,1508.25,17.015625,1524.75,38.203125,0.256103515625,2
89,0,641.25,387.75,693.75,471.75,0.810546875,2
89,1,517.5,426.75,568.5,513.75,0.7919921875,2
89,2,882.75,251.625,915.75,307.875,0.78662109375,2
89,3,1308.0,74.4375,1323.0,103.6875,0.67236328125,2
89,4,1422.0,424.5,1491.0,511.5,0.64404296875,2
89,5,1575.0,726.375,1656.0,858.0,0.53515625,2
89,6,1573.5,63.9375,1597.5,103.3125,0.48828125,2
89,7,1389.75,29.8125,1404.75,52.6875,0.42431640625,2
89,8,1356.0,50.765625,1368.0,74.8125,0.39599609375,2
89,9,1354.5,45.46875,1366.5,70.59375,0.338134765625,2
89,10,1168.5,97.125,1230.0,141.375,0.333740234375,2
89,11,1029.0,257.4375,1287.0,319.6875,0.32177734375,1
89,12,1508.25,17.015625,1524.75,38.203125,0.257568359375,2
89,13,1179.0,91.875,1231.5,138.375,0.250244140625,1
90,0,631.125,388.875,687.375,477.375,0.8232421875,2
90,1,1433.25,411.75,1506.75,505.5,0.76611328125,2
90,2,1308.0,75.375,1320.0,103.875,0.732421875,2
90,3,510.75,431.25,564.0,521.25,0.72021484375,2
90,4,876.0,255.1875,909.0,310.6875,0.69580078125,2
90,5,1573.5,63.75,1597.5,103.5,0.513671875,2
90,6,1356.0,50.8125,1368.0,75.0,0.401611328125,2
90,7,1167.0,97.125,1230.0,141.375,0.382080078125,2
90,8,1354.5,45.5625,1366.5,70.96875,0.34326171875,2
90,9,1389.0,32.90625,1404.0,55.59375,0.338134765625,2
90,10,1029.0,257.25,1287.0,320.25,0.29833984375,1
90,11,1508.25,16.78125,1524.75,37.78125,0.275146484375,2
91,0,628.125,391.5,682.875,480.75,0.83447265625,2
91,1,507.0,433.5,562.5,523.5,0.7646484375,2
91,2,1306.5,75.75,1318.5,104.625,0.73095703125,2
91,3,873.0,256.875,906.0,313.125,0.689453125,2
91,4,1438.5,402.0,1513.5,505.5,0.6689453125,2
91,5,1573.5,63.75,1597.5,103.5,0.51171875,2
91,6,1176.0,94.125,1233.0,139.125,0.443603515625,2
91,7,1356.0,50.8125,1368.0,75.1875,0.439697265625,2
91,8,1353.75,45.9375,1367.25,71.4375,0.35400390625,2
91,9,1389.0,33.9375,1404.0,56.8125,0.309814453125,2
91,10,1507.5,16.96875,1525.5,38.15625,0.290283203125,2
91,11,1551.0,22.6875,1581.0,56.625,0.26904296875,1
91,12,1029.0,257.25,1287.0,321.0,0.263671875,1
92,0,628.125,391.5,682.875,480.75,0.83544921875,2
92,1,507.0,433.5,562.5,523.5,0.7646484375,2
92,2,1306.5,75.9375,1318.5,104.625,0.73095703125,2
92,3,873.0,257.0625,906.0,312.9375,0.6875,2
92,4,1438.5,402.0,1513.5,505.5,0.6669921875,2
92,5,1573.5,63.75,1597.5,103.5,0.51171875,2
92,6,1356.0,50.859375,1368.0,75.1875,0.439697265625,2
92,7,1176.0,94.125,1233.0,139.125,0.420654296875,2
92,8,1353.75,45.9375,1367.25,71.4375,0.35400390625,2
92,9,1389.0,34.03125,1404.0,56.71875,0.304931640625,2
92,10,1507.5,16.96875,1525.5,38.15625,0.289306640625,2
92,11,1029.0,257.25,1287.0,321.0,0.269775390625,1
92,12,1551.0,22.6875,1581.0,56.625,0.26904296875,1
93,0,624.75,393.0,678.75,482.25,0.83447265625,2
93,1,505.125,437.25,556.875,527.25,0.77734375,2
93,2,870.75,256.125,905.25,314.625,0.70751953125,2
93,3,1303.5,73.5,1318.5,104.25,0.7041015625,2
93,4,1443.75,407.25,1515.75,502.5,0.6669921875,2
93,5,1573.5,63.5625,1597.5,103.6875,0.525390625,2
93,6,1175.25,94.125,1232.25,139.3125,0.49609375,2
93,7,1356.0,50.8125,1368.0,75.375,0.435791015625,2
93,8,1306.5,74.8125,1321.5,104.0625,0.3876953125,2
93,9,1354.5,45.9375,1366.5,71.625,0.33642578125,2
93,10,1389.0,34.265625,1404.0,57.703125,0.3310546875,2
93,11,1506.75,16.6875,1524.75,38.15625,0.285400390625,2
93,12,1551.0,22.5,1581.0,56.71875,0.264404296875,1
93,13,1029.0,257.0625,1287.0,320.8125,0.263671875,1
94,0,621.375,396.75,676.875,483.75,0.841796875,2
94,1,500.25,439.875,555.75,530.625,0.81982421875,2
94,2,1302.0,73.5,1317.0,104.625,0.716796875,2
94,3,868.5,255.375,904.5,316.875,0.71533203125,2
94,4,1448.25,415.125,1517.25,499.875,0.65478515625,2
94,5,1174.5,94.125,1231.5,139.5,0.54296875,2
94,6,1573.5,63.46875,1597.5,103.59375,0.529296875,2
94,7,1356.0,51.328125,1368.0,75.75,0.451416015625,2
94,8,1389.0,34.03125,1404.0,57.9375,0.394287109375,2
94,9,1304.25,75.0,1320.75,105.0,0.37744140625,2
94,10,1354.5,45.65625,1366.5,71.71875,0.301513671875,2
94,11,1506.75,16.5,1524.75,38.0625,0.27587890625,2
94,12,1551.0,22.5,1581.0,56.71875,0.27197265625,1
95,0,621.75,396.75,676.5,483.75,0.841796875,2
95,1,500.25,439.875,555.75,530.625,0.81982421875,2
95,2,1302.0,73.5,1317.0,104.625,0.71533203125,2
95,3,868.5,255.375,904.5,316.875,0.71533203125,2
95,4,1449.0,414.75,1518.0,500.25,0.6533203125,2
95,5,1174.5,94.125,1231.5,139.5,0.5419921875,2
95,6,1573.5,63.46875,1597.5,103.59375,0.529296875,2
95,7,1356.0,51.328125,1368.0,75.75,0.451416015625,2
95,8,1389.0,34.125,1404.0,57.9375,0.392333984375,2
95,9,1304.25,75.0,1320.75,105.0,0.37841796875,2
95,10,1354.5,45.65625,1366.5,71.71875,0.303955078125,2
95,11,1506.75,16.5,1524.75,38.0625,0.277587890625,2
95,12,1551.0,22.40625,1581.0,56.71875,0.269775390625,1
96,0,614.25,403.5,669.75,490.5,0.81396484375,2
96,1,498.0,445.5,552.0,535.5,0.77734375,2
96,2,1299.0,74.8125,1317.0,105.5625,0.7373046875,2
96,3,861.0,259.125,894.0,319.125,0.69921875,2
96,4,1458.0,411.75,1533.0,495.75,0.5927734375,2
96,5,1573.5,63.84375,1597.5,103.59375,0.51953125,2
96,6,1173.75,94.3125,1232.25,139.6875,0.4931640625,2
96,7,1387.5,33.984375,1404.0,57.515625,0.46875,2
96,8,1356.0,51.421875,1368.0,75.375,0.449462890625,2
96,9,1770.0,489.0,1908.0,624.0,0.385009765625,2
96,10,1353.75,45.75,1365.75,71.4375,0.32763671875,2
96,11,1302.0,76.03125,1320.0,106.96875,0.32177734375,2
96,12,1551.0,22.5,1581.0,56.625,0.302490234375,1
96,13,1506.0,16.125,1524.0,37.96875,0.2509765625,2
97,0,611.25,405.75,665.25,491.25,0.79296875,2
97,1,495.75,450.0,546.75,538.5,0.7890625,2
97,2,1298.25,75.375,1317.75,106.875,0.72802734375,2
97,3,858.0,259.5,894.0,321.0,0.71533203125,2
97,4,1464.0,401.25,1539.0,494.25,0.65478515625,2
97,5,1573.5,63.5625,1597.5,103.6875,0.5390625,2
97,6,1355.25,50.4375,1367.25,75.1875,0.4921875,2
97,7,1174.5,93.75,1231.5,139.875,0.4814453125,2
97,8,1386.0,32.625,1404.0,57.1875,0.46875,2
97,9,1351.5,46.125,1366.5,72.5625,0.368408203125,2
97,10,1770.0,489.75,1908.0,624.0,0.352294921875,2
97,11,1551.0,22.78125,1581.0,56.8125,0.2822265625,1
97,12,1506.0,16.125,1524.0,37.6875,0.26806640625,2
98,0,611.25,405.75,665.25,491.25,0.79296875,2
98,1,495.75,450.0,546.75,538.5,0.7890625,2
98,2,1298.25,75.375,1317.75,106.875,0.72802734375,2
98,3,858.0,259.875,894.0,321.0,0.71533203125,2
98,4,1464.0,401.25,1539.0,494.25,0.65478515625,2
98,5,1573.5,63.5625,1597.5,103.6875,0.537109375,2
98,6,1355.25,50.4375,1367.25,75.1875,0.4921875,2
98,7,1174.5,93.75,1231.5,139.875,0.48046875,2
98,8,1386.0,32.578125,1404.0,57.234375,0.46875,2
98,9,1351.5,46.125,1366.5,72.5625,0.368408203125,2
98,10,1770.0,489.75,1908.0,624.0,0.355712890625,2
98,11,1551.0,22.78125,1581.0,56.8125,0.28369140625,1
98,12,1506.0,16.03125,1524.0,37.6875,0.26904296875,2
99,0,608.25,405.75,665.25,495.0,0.8154296875,2
99,1,494.25,450.75,546.75,542.25,0.8017578125,2
99,2,1471.5,396.0,1549.5,492.0,0.77880859375,2
99,3,855.75,260.625,893.25,322.125,0.7431640625,2
99,4,1299.0,75.28125,1317.0,106.78125,0.70556640625,2
99,5,1573.5,63.46875,1597.5,103.78125,0.54296875,2
99,6,1354.5,49.96875,1366.5,74.53125,0.484375,2
99,7,1168.5,96.375,1231.5,142.125,0.43310546875,2
99,8,1386.0,33.28125,1404.0,57.9375,0.43017578125,2
99,9,1350.0,46.21875,1365.0,71.90625,0.418701171875,2
99,10,1770.0,492.75,1902.0,624.75,0.34765625,2
99,11,1551.0,22.5,1581.0,56.8125,0.30810546875,1
99,12,1506.0,15.46875,1524.0,37.6875,0.279052734375,2
99,13,1768.5,516.0,1882.5,624.0,0.272705078125,2
99,14,1029.0,257.625,1287.0,321.75,0.250244140625,1
100,0,1477.5,394.125,1552.5,488.625,0.822265625,2
100,1,604.5,408.75,659.25,498.75,0.7958984375,2
100,2,852.75,263.25,890.25,324.0,0.74462890625,2
100,3,489.75,454.125,543.75,545.625,0.732421875,2
100,4,1296.0,76.3125,1314.0,107.0625,0.70556640625,2
100,5,1573.5,63.75,1597.5,103.875,0.54296875,2
100,6,1354.5,49.6875,1366.5,74.25,0.490234375,2
100,7,1350.0,46.40625,1365.0,71.90625,0.43017578125,2
100,8,1168.5,96.09375,1231.5,142.03125,0.4091796875,2
100,9,1386.0,33.65625,1404.0,57.84375,0.39990234375,2
100,10,1551.0,22.78125,1581.0,56.71875,0.341552734375,1
100,11,1770.0,493.5,1902.0,624.0,0.29736328125,2
100,12,1176.75,91.875,1232.25,138.9375,0.29248046875,1
100,13,1506.75,15.1875,1524.75,37.3125,0.277587890625,2
101,0,1477.5,394.125,1552.5,488.625,0.822265625,2
101,1,604.5,408.75,659.25,498.75,0.796875,2
101,2,852.75,263.25,890.25,324.0,0.74462890625,2
101,3,489.75,454.5,543.75,546.0,0.732421875,2
101,4,1296.0,76.125,1314.0,106.875,0.70556640625,2
101,5,1573.5,63.65625,1597.5,103.78125,0.544921875,2
101,6,1353.75,49.6875,1365.75,74.25,0.48828125,2
101,7,1350.0,46.40625,1365.0,71.90625,0.42822265625,2
101,8,1386.0,33.5625,1404.0,58.03125,0.405517578125,2
101,9,1168.5,96.09375,1231.5,142.03125,0.405517578125,2
101,10,1551.0,22.5,1581.0,56.8125,0.346923828125,1
101,11,1768.5,492.75,1903.5,624.0,0.315673828125,2
101,12,1176.75,91.96875,1232.25,138.84375,0.2998046875,1
101,13,1506.75,15.09375,1524.75,37.3125,0.277587890625,2
102,0,597.75,412.5,651.75,504.0,0.83740234375,2
102,1,1491.0,390.75,1564.5,485.25,0.796875,2
102,2,480.375,460.125,535.125,552.375,0.74169921875,2
102,3,850.5,269.0625,886.5,326.8125,0.73388671875,2
102,4,1293.0,77.34375,1312.5,108.09375,0.69580078125,2
102,5,1573.5,63.75,1597.5,103.875,0.541015625,2
102,6,1352.25,49.21875,1365.75,73.96875,0.5,2
102,7,1350.0,46.5,1365.0,71.8125,0.46875,2
102,8,1168.5,95.0625,1231.5,141.9375,0.403564453125,2
102,9,1386.0,33.84375,1404.0,58.03125,0.373779296875,2
102,10,1551.0,22.40625,1581.0,56.71875,0.36669921875,1
102,11,1176.0,91.59375,1233.0,139.03125,0.352294921875,1
102,12,1768.5,492.75,1906.5,624.75,0.3115234375,2
102,13,1506.75,14.4375,1524.75,37.125,0.259765625,2
103,0,594.0,418.5,648.0,508.5,0.8388671875,2
103,1,477.75,460.5,536.25,555.0,0.79833984375,2
103,2,1495.5,393.75,1569.0,483.75,0.7744140625,2
103,3,848.25,268.875,884.25,329.625,0.767578125,2
103,4,1292.25,78.9375,1311.75,109.125,0.69580078125,2
103,5,1573.5,63.75,1597.5,103.875,0.53515625,2
103,6,1350.0,46.59375,1365.0,71.53125,0.494140625,2
103,7,1352.25,48.9375,1365.75,73.6875,0.482421875,2
103,8,1176.0,91.3125,1233.0,139.125,0.390380859375,1
103,9,1551.0,22.21875,1581.0,56.71875,0.37744140625,1
103,10,1386.0,33.46875,1404.0,57.75,0.373779296875,2
103,11,1168.5,94.5,1231.5,142.125,0.373779296875,2
103,12,1768.5,492.375,1906.5,624.375,0.33544921875,2
103,13,1502.25,17.953125,1514.25,39.328125,0.2822265625,2
103,14,1508.25,14.625,1524.75,37.875,0.26806640625,2
103,15,1499.25,15.421875,1515.75,38.953125,0.25244140625,2
104,0,594.375,418.5,648.375,508.5,0.8388671875,2
104,1,477.75,460.5,536.25,555.0,0.79833984375,2
104,2,1495.5,393.75,1569.0,483.75,0.77197265625,2
104,3,848.25,268.875,884.25,329.625,0.76611328125,2
104,4,1293.0,78.9375,1311.0,109.125,0.69775390625,2
104,5,1573.5,63.75,1597.5,103.875,0.533203125,2
104,6,1350.0,46.59375,1365.0,71.53125,0.494140625,2
104,7,1352.25,48.9375,1365.75,73.6875,0.482421875,2
104,8,1176.75,91.125,1232.25,139.125,0.390380859375,1
104,9,1549.5,22.21875,1582.5,56.71875,0.381103515625,1
104,10,1386.0,33.46875,1404.0,57.65625,0.373779296875,2
104,11,1168.5,94.5,1231.5,142.125,0.367431640625,2
104,12,1768.5,492.375,1906.5,624.375,0.33544921875,2
104,13,1502.25,18.09375,1514.25,39.28125,0.2822265625,2
104,14,1508.25,14.625,1524.75,37.875,0.26904296875,2
104,15,1499.25,15.421875,1515.75,38.953125,0.25244140625,2
105,0,590.25,421.125,645.75,511.875,0.81982421875,2
105,1,473.625,462.75,532.875,559.5,0.79931640625,2
105,2,1504.5,390.0,1576.5,482.25,0.79833984375,2
105,3,1291.5,80.0625,1312.5,110.4375,0.7216796875,2
105,4,846.75,270.5625,881.25,331.3125,0.7216796875,2
105,5,1573.5,64.125,1597.5,103.875,0.521484375,2
105,6,1352.25,49.125,1365.75,73.875,0.490234375,2
105,7,1350.0,46.6875,1365.0,71.625,0.478515625,2
105,8,1551.0,22.21875,1581.0,56.71875,0.39990234375,1
105,9,1176.75,91.125,1232.25,139.125,0.37744140625,1
105,10,1168.5,94.3125,1231.5,141.9375,0.3583984375,2
105,11,1386.0,33.65625,1404.0,57.9375,0.332763671875,2
105,12,1501.5,17.90625,1513.5,39.46875,0.303955078125,2
105,13,1767.0,493.125,1905.0,624.375,0.291748046875,2
105,14,1509.0,14.4375,1524.0,37.96875,0.271240234375,2
106,0,588.75,422.25,644.25,514.5,0.77978515625,2
106,1,470.25,465.75,531.0,561.75,0.77880859375,2
106,2,1507.5,385.5,1585.5,478.5,0.76904296875,2
106,3,844.5,271.6875,880.5,333.1875,0.73876953125,2
106,4,1293.0,79.125,1311.0,110.25,0.71240234375,2
106,5,1353.0,49.875,1365.0,74.25,0.529296875,2
106,6,1176.75,90.5625,1232.25,138.9375,0.52734375,1
106,7,1573.5,64.875,1597.5,103.6875,0.513671875,2
106,8,1350.0,46.78125,1365.0,72.09375,0.43017578125,2
106,9,1551.0,22.40625,1581.0,56.625,0.4091796875,1
106,10,1499.25,16.5,1514.25,39.5625,0.325927734375,2
106,11,1168.5,93.84375,1231.5,141.84375,0.2958984375,2
106,12,1386.0,34.21875,1404.0,58.03125,0.2822265625,2
106,13,1509.75,14.25,1524.75,37.875,0.276611328125,2
107,0,470.625,465.75,530.625,561.75,0.77880859375,2
107,1,587.625,423.0,640.875,514.5,0.7744140625,2
107,2,1507.5,385.5,1585.5,477.75,0.76220703125,2
107,3,844.5,271.875,880.5,333.375,0.73583984375,2
107,4,1293.0,79.3125,1311.0,110.4375,0.71044921875,2
107,5,1353.0,49.875,1365.0,74.25,0.529296875,2
107,6,1573.5,64.6875,1597.5,103.6875,0.505859375,2
107,7,1176.75,90.84375,1232.25,139.03125,0.494140625,1
107,8,1350.0,46.78125,1365.0,72.09375,0.43212890625,2
107,9,1551.0,21.9375,1581.0,56.625,0.414794921875,1
107,10,1499.25,16.3125,1514.25,39.5625,0.325927734375,2
107,11,1168.5,94.125,1231.5,141.75,0.30908203125,2
107,12,1768.5,492.75,1906.5,624.75,0.2861328125,2
107,13,1386.0,34.125,1404.0,58.03125,0.282958984375,2
107,14,1509.75,14.25,1524.75,37.875,0.27978515625,2
108,0,579.75,429.75,636.75,521.25,0.80419921875,2
108,1,838.5,270.75,871.5,337.5,0.77587890625,2
108,2,468.375,473.25,525.375,567.75,0.7705078125,2
108,3,1519.5,383.25,1600.5,474.75,0.7646484375,2
108,4,1291.5,80.625,1309.5,110.625,0.69287109375,2
108,5,1176.0,90.9375,1233.0,138.9375,0.5546875,1
108,6,1351.5,50.8125,1363.5,74.8125,0.55078125,2
108,7,1573.5,65.0625,1597.5,103.6875,0.498046875,2
