frame,yolo_total_ms,yolo_preprocess_ms,yolo_inference_ms,yolo_postprocess_ms,tracker_ms,total_detect_track_ms,detections,tracks,tracker_name
224,10.957000000402331,2.135999999154592,7.001399999353453,1.5233999984047841,61.386800000444055,72.34380000084639,12,16,deepsort_realtime
225,11.109100000932813,2.2105999996711034,7.02859999910288,1.5389000000141095,57.30840000137687,68.41750000230968,10,16,deepsort_realtime
226,11.420200001448393,2.324499999303953,7.177800000135903,1.5419000010297168,73.94730000011623,85.36750000156462,9,16,deepsort_realtime
227,11.16410000063479,2.1539999997912673,7.124800000383402,1.6054000006988645,59.319699998945,70.48379999957979,9,16,deepsort_realtime
228,14.117599999532104,4.676000000472413,7.635100000698003,1.5129999992495868,60.89890000037849,75.0164999999106,11,15,deepsort_realtime
229,11.620600001886487,2.437099999951897,7.2677000007388415,1.5555999998468906,70.89819999784231,82.5187999997288,12,15,deepsort_realtime
230,11.498999999836087,2.2882999983266927,7.31169999926351,1.5590000002703164,72.0789999999106,83.57799999974668,12,15,deepsort_realtime
231,11.320000000298023,1.9814999996015104,7.283500000994536,1.7858999999589287,53.40249999985099,64.72250000014901,10,15,deepsort_realtime
232,11.60130000114441,2.204499998697429,7.3309999988850905,1.7635000003792811,57.81409999914467,69.41540000028908,11,15,deepsort_realtime
233,11.300899999216199,2.1212999999988824,7.332999999562162,1.5277999991667457,56.210300002247095,67.5112000014633,11,15,deepsort_realtime
234,11.647399999201298,2.053600001090672,7.400000000416185,1.8873999997595092,66.6535000000149,78.3008999992162,11,14,deepsort_realtime
235,11.422399999573827,2.0334999990154756,7.394899999781046,1.7096000010496937,66.18909999914467,77.6114999987185,11,14,deepsort_realtime
236,11.48990000039339,2.1415000010165386,7.516300000133924,1.5012999992904952,64.53790000081062,76.02780000120401,10,14,deepsort_realtime
237,11.38319999910891,1.984700000321027,7.473100000424893,1.6321000002790242,54.411599999293685,65.7947999984026,10,14,deepsort_realtime
238,11.804700000211596,2.082900000459631,7.6628999995591585,1.7740000002959277,63.94079999811947,75.74549999833107,11,14,deepsort_realtime
239,11.110000001266599,1.8749999999272404,7.517199999711011,1.4690000007249182,61.80059999972582,72.91060000099242,11,14,deepsort_realtime
240,11.206600001081824,1.9085000003542518,7.54140000026382,1.4967999995860737,61.07060000114143,72.27720000222325,10,14,deepsort_realtime
241,11.48850000090897,1.99120000070252,7.562799999504932,1.67180000062217,59.67429999820888,71.16279999911785,10,13,deepsort_realtime
242,11.822499999776483,2.0623000000341563,7.972800000061397,1.5132000007724855,58.96479999832809,70.78729999810457,10,13,deepsort_realtime
243,13.521900001913309,2.1152000008441973,9.545000000798609,1.5832000008231262,61.79359999857843,75.31550000049174,12,13,deepsort_realtime
244,13.655099999159575,2.0167999991826946,9.821300000112387,1.5609000001859386,64.02119999937713,77.6762999985367,12,13,deepsort_realtime
245,12.327899999916553,2.200100001573446,8.0787999995664,1.7160999996121973,65.47659999877214,77.8044999986887,12,13,deepsort_realtime
246,12.3108000010252,2.5949000009859446,7.920899999589892,1.474900000175694,82.68240000121295,94.99320000223815,12,13,deepsort_realtime
247,12.137099999934435,2.113200000167126,8.009700000911835,1.6704000008758157,68.69579999707639,80.83289999701083,12,13,deepsort_realtime
248,12.08869999833405,1.9835999992210418,8.26259999848844,1.5638999993825564,67.60040000081062,79.68909999914467,12,14,deepsort_realtime
249,11.824500000104308,1.982499999940046,8.060400001340895,1.5127000006032176,63.43459999933839,75.2590999994427,11,14,deepsort_realtime
250,12.59349999949336,2.4659999999130378,8.190500000637257,1.63790000078734,64.64209999702871,77.23559999652207,11,14,deepsort_realtime
251,11.682400001212955,2.1219999998720596,7.63589999951364,1.623699999981909,64.74970000050962,76.43210000172257,11,14,deepsort_realtime
252,14.59489999897778,5.294000000503729,7.525300001361757,1.4893000006850343,60.365100000053644,74.95999999903142,9,14,deepsort_realtime
253,12.06330000050366,2.2475999994640006,7.955400000355439,1.5806000010343269,47.46760000102222,59.53090000152588,9,14,deepsort_realtime
254,11.56169999949634,2.2107000004325528,7.513000000471948,1.568399999086978,47.68479999899864,59.24649999849498,9,14,deepsort_realtime
255,11.471699999645352,2.1386999997048406,7.507199999963632,1.527899999928195,56.561400001868606,68.03310000151396,10,13,deepsort_realtime
256,13.390899999067187,2.0612999996956205,9.34140000026673,1.7227999996975996,45.87319999933243,59.264099998399615,9,12,deepsort_realtime
257,13.364700000733137,2.0089999998162966,9.5352999996976,1.564999998663552,57.50460000149906,70.8693000022322,10,12,deepsort_realtime
258,11.507200000807643,2.2487000005639857,7.5527000008150935,1.4317999994091224,59.69919999875128,71.20639999955893,10,12,deepsort_realtime
259,11.421399997547269,1.8326999997952953,7.560799998827861,1.7781000005925307,58.32750000059605,69.74889999814332,10,13,deepsort_realtime
260,11.056499999016523,1.8942000006063608,7.456400000592112,1.4119000006758142,61.23770000040531,72.29419999942183,10,13,deepsort_realtime
261,11.401599999517202,2.0724000005429843,7.55360000039218,1.5055999992910074,64.03029999881983,75.43189999833703,11,14,deepsort_realtime
262,12.06840000115335,2.1219999998720596,7.948599999508588,1.7210999994858867,63.57949999906123,75.64790000021458,11,14,deepsort_realtime
263,11.264699999243021,1.9836999999824911,7.5070999992021825,1.4735999993717996,66.84870000183582,78.11340000107884,11,14,deepsort_realtime
264,11.538499999791384,2.142499999536085,7.585200000903569,1.5031999992061174,64.23399999924004,75.77249999903142,11,14,deepsort_realtime
265,14.097000000998378,2.089400000841124,10.095799998453003,1.6312000007019378,65.40020000189543,79.4972000028938,12,14,deepsort_realtime
266,11.44450000114739,2.126299999872572,7.551300001068739,1.4936000006855465,69.61840000003576,81.06290000118315,12,14,deepsort_realtime
267,11.409700000658631,2.0167000002402347,7.5914999997621635,1.5432000000146218,64.66289999894798,76.07259999960661,11,14,deepsort_realtime
268,11.605899998918176,2.1997000003466383,7.4992999998357845,1.6276999995170627,52.43800000101328,64.04389999993145,10,14,deepsort_realtime
269,11.29480000026524,2.0334000000730157,7.519099999626633,1.467999998567393,94.10160000063479,105.39640000090003,10,14,deepsort_realtime
270,11.913100000470877,2.4938000005931826,7.467400000678026,1.6105000013340032,74.00960000045598,85.92270000092685,10,14,deepsort_realtime
271,11.191000001505017,1.9343000003573252,7.459500000550179,1.4632999991590623,64.7687999997288,75.95980000123382,10,14,deepsort_realtime
272,11.372599998489022,2.084800000375253,7.429699999192962,1.5489999987039482,64.33499999903142,75.70759999752045,10,14,deepsort_realtime
273,11.776800001040101,2.2408999993785983,7.474599999113707,1.7409999982191948,55.58669999986887,67.36350000090897,9,14,deepsort_realtime
274,11.740000000223517,2.2642999992967816,7.46410000101605,1.7012999996950384,53.1175999995321,64.85759999975562,9,14,deepsort_realtime
275,11.85359999909997,2.381500000410597,7.511300000260235,1.6345000003639143,51.09879999794066,62.95239999704063,9,14,deepsort_realtime
276,11.776200000196695,2.3535000000265427,7.545300000856514,1.5610999998898478,68.12650000117719,79.90270000137389,10,13,deepsort_realtime
277,11.789099998772144,2.2748999999748776,7.457400000930647,1.7268000010517426,67.6058000009507,79.39489999972284,9,13,deepsort_realtime
278,12.8581000007689,2.923600000940496,7.868500000768108,1.736700000037672,68.48149999976158,81.33960000053048,9,13,deepsort_realtime
279,12.621000001206994,2.130699998815544,7.814699998561991,2.3486999998567626,89.13970000110567,101.76070000231266,8,12,deepsort_realtime
280,11.742599999532104,2.2141999997984385,7.59710000056657,1.6458000009151874,54.46449999883771,66.20709999836981,9,12,deepsort_realtime
281,11.936300000175834,2.1696999992855126,7.804099999702885,1.6638999986753333,60.55150000192225,72.48780000209808,9,11,deepsort_realtime
282,11.774400001391768,2.125299999534036,7.60930000069493,1.7109000000345986,58.86750000156462,70.64190000295639,9,11,deepsort_realtime
283,11.381999999284744,2.11459999991348,7.397600000331295,1.5003000007709488,53.94159999862313,65.32359999790788,9,11,deepsort_realtime
284,11.935099998489022,2.15080000089074,7.838700001229881,1.6615000004094327,53.092599999159575,65.0276999976486,9,11,deepsort_realtime
285,11.914300000295043,2.234699999462464,7.8222000011010095,1.5643000006093644,58.46630000136793,70.38060000166297,10,11,deepsort_realtime
286,11.9341000020504,2.156000000468339,7.803799999237526,1.6754000007495051,58.816799998283386,70.75090000033379,11,11,deepsort_realtime
287,11.44960000179708,2.0782000010513,7.469399999536108,1.6257000006589806,56.55199999921024,68.00160000100732,10,11,deepsort_realtime
288,11.844999998807907,2.2045000005164184,7.805499999449239,1.52189999971597,56.31199999898672,68.15699999779463,10,12,deepsort_realtime
289,11.249600000679493,2.0481000010477146,7.39649999923131,1.5012000003480352,56.4167999997735,67.666400000453,10,12,deepsort_realtime
290,11.7972999997437,2.2461999997176463,7.6718999989680015,1.5348999986599665,51.31039999984205,63.10769999958575,10,12,deepsort_realtime
291,11.952800000086427,2.2356000008585397,7.766200000332901,1.675999999861233,58.43850000016391,70.39130000025034,10,12,deepsort_realtime
292,11.986000001430511,2.344600001379149,7.670000000871369,1.6835000005812617,55.7958000022918,67.78180000372231,10,12,deepsort_realtime
293,11.943900000303984,2.3700999990978744,7.658299999093288,1.6015999990486307,56.61909999884665,68.56299999915063,10,12,deepsort_realtime
294,11.940199999138713,2.3111000009521376,7.60199999967881,1.7392999998264713,63.26860000193119,75.2088000010699,12,12,deepsort_realtime
295,11.827300000935793,2.2485000008600764,7.549199999630218,1.7268000010517426,69.81330000050366,81.64060000143945,14,12,deepsort_realtime
296,14.180699998512864,2.159899999242043,9.84950000020035,1.844300000811927,69.91689999960363,84.0975999981165,14,13,deepsort_realtime
297,11.880699999630451,2.2601999990001787,7.683599998927093,1.653999999689404,73.72519999928772,85.60589999891818,14,14,deepsort_realtime
298,11.793600000441074,2.141499999197549,7.615000000441796,1.677199999903678,74.51099999807775,86.30459999851882,12,14,deepsort_realtime
299,11.90260000154376,2.263100001073326,7.61170000077982,1.7389999993611127,64.60380000062287,76.50640000216663,12,14,deepsort_realtime
300,11.537399999797344,2.1878000006836373,7.542299999840907,1.473700000133249,60.02859999798238,71.56599999777973,11,14,deepsort_realtime
301,11.12749999947846,1.933600000484148,7.496199999877717,1.4457000015681842,65.79609999991953,76.923599999398,12,14,deepsort_realtime
302,11.436099998652935,2.3129000001063105,7.446899999195011,1.4078999993216712,57.91310000047088,69.34919999912381,12,14,deepsort_realtime
303,11.429800000041723,2.032599999438389,7.583200000226498,1.5488000008190284,61.816199999302626,73.24599999934435,11,14,deepsort_realtime
304,11.214299999177456,2.0220999995217426,7.493300001442549,1.435000000128639,69.26230000145733,80.47660000063479,14,14,deepsort_realtime
305,11.553100001066923,2.194200000303681,7.54159999996773,1.5084000006027054,67.26749999821186,78.82059999927878,11,14,deepsort_realtime
306,11.502700001001358,2.0655999996961327,7.516800000303192,1.6519999990123324,75.6444000005722,87.14710000157356,12,14,deepsort_realtime
307,11.746700000017881,2.304899999217014,7.478100000298582,1.5703999997640494,76.19270000047982,87.9394000004977,13,14,deepsort_realtime
308,12.303300000727177,2.3646000008739065,7.92139999975916,1.7380999997840263,68.0887000001967,80.39200000092387,13,15,deepsort_realtime
309,11.582399999722838,2.189300001191441,7.4992999998357845,1.55570000060834,69.67149999924004,81.25389999896288,12,15,deepsort_realtime
310,11.623799998313189,2.1243999999569496,7.603399999425164,1.6173999993043253,69.51200000010431,81.1357999984175,13,15,deepsort_realtime
311,11.505999999120831,2.0647000001190463,7.518699998399825,1.598099999682745,73.51049999892712,85.01649999804795,13,15,deepsort_realtime
312,12.017299998551607,2.0070000009582145,8.044399999562302,1.683200000115903,80.66800000146031,92.68530000001192,14,17,deepsort_realtime
313,12.336600001901388,2.292499999384745,8.063500001298962,1.6763000003265915,94.11969999969006,106.45630000159144,15,17,deepsort_realtime
314,12.160400001332164,2.1723999998357613,8.153499999025371,1.5583999993395992,81.1644999999553,93.32490000128746,15,18,deepsort_realtime
315,12.433299999684095,2.2369999987859046,8.20449999991979,1.6414000001532258,78.12069999985397,90.55399999953806,13,19,deepsort_realtime
316,12.605599999427795,2.305599999090191,8.411200000409735,1.6036000015446916,73.6651000007987,86.2707000002265,13,19,deepsort_realtime
317,12.014499999582767,1.9779999984166352,8.283099999971455,1.4907999993738486,76.92909999936819,88.94359999895096,13,19,deepsort_realtime
318,12.013399997726083,1.9732999990083044,8.121200000459794,1.6405999995185994,72.0010999981314,84.01449999585748,12,19,deepsort_realtime
319,12.19590000063181,2.14609999966342,8.263899999292335,1.5246999992086785,78.29139999859035,90.48729999922216,14,19,deepsort_realtime
320,12.334300000220537,2.1284000013110926,8.263600000645965,1.5965000002324814,66.93159999884665,79.26589999906719,12,19,deepsort_realtime
321,11.782299999147654,1.878900000519934,8.142799999404815,1.5055000003485475,73.65660000033677,85.43889999948442,13,20,deepsort_realtime
322,11.757999999448657,1.9855000009556534,8.07389999863517,1.443800001652562,61.97550000064075,73.7335000000894,12,20,deepsort_realtime
323,12.14550000242889,2.068299998427392,8.22379999954137,1.56539999989036,67.45990000106394,79.60540000349283,12,20,deepsort_realtime
324,12.125200001522899,2.0755000005010515,8.089000000836677,1.6536000002815854,79.50639999844134,91.63159999996424,15,20,deepsort_realtime
325,12.374699998646975,2.212600000348175,8.138199998938944,1.7440999999962514,80.93109999969602,93.30579999834299,14,20,deepsort_realtime
326,12.822200000286102,2.1969000008539297,8.567000000766711,1.7791999998735264,76.66249999962747,89.48469999991357,14,21,deepsort_realtime
327,12.115099998190999,2.132999999957974,8.12699999914912,1.588600000104634,62.575100000947714,74.69019999913871,11,20,deepsort_realtime
328,12.547799998894334,2.3416000003635418,8.207499999116408,1.7112000004999572,78.95389999821782,91.50169999711215,14,20,deepsort_realtime
329,11.922699999064207,2.04689999918628,8.109599999443162,1.5208999993774341,76.40130000002682,88.32399999909103,14,20,deepsort_realtime
330,12.48789999820292,2.3238999983732356,8.1369999988965,1.7348000001220498,68.66390000097454,81.15179999917746,12,20,deepsort_realtime
331,12.286100000143051,2.1725999995396705,8.220499999879394,1.6357000004063593,65.37860000133514,77.6647000014782,12,20,deepsort_realtime
332,12.35920000076294,2.29849999959697,8.174100001269835,1.576099999510916,80.13389999978244,92.49310000054538,12,20,deepsort_realtime
333,13.289899999275804,2.6675000008253846,8.308700000270619,1.7866999987745658,90.92910000123084,104.21900000050664,11,19,deepsort_realtime
334,12.614899998530746,2.30089999968186,8.242399999289773,1.7517999986012,73.9562999997288,86.57119999825954,12,19,deepsort_realtime
335,12.603300001472235,2.3665999997319886,8.343699999386445,1.5812000001460547,77.89280000142753,90.49610000289977,12,20,deepsort_realtime
336,13.292100001126528,2.234100000350736,8.984299998701317,1.7760999999154592,70.01080000028014,83.30290000140667,10,20,deepsort_realtime
337,13.481599999591708,2.4077999987639487,9.0779999991355,1.6953000013018027,63.07369999960065,76.55529999919236,10,20,deepsort_realtime
338,13.07999999821186,2.1304999991116347,8.982600000308594,1.6883999996935017,62.879299998283386,75.95929999649525,10,20,deepsort_realtime
339,13.400100000202656,2.434699999867007,8.984000000054948,1.674700000876328,71.18920000083745,84.5893000010401,10,19,deepsort_realtime
340,13.403899997472763,2.4426999989373144,9.014299999762443,1.663300001382595,54.99420000053942,68.39809999801219,8,19,deepsort_realtime
341,12.982399998232722,2.0969000015611527,8.969599999545608,1.6326000004482921,53.38590000011027,66.36829999834299,8,19,deepsort_realtime
342,12.948300000280142,2.06380000054196,8.894499998859828,1.7139999999926658,51.92200000025332,64.87030000053346,8,19,deepsort_realtime
343,13.459100000560284,2.2434999991673976,9.157000000413973,1.756399999067071,71.83980000205338,85.29890000261366,11,19,deepsort_realtime
344,13.525399999693036,2.2051000014471356,9.26870000148483,1.7674000009719748,62.79600000008941,76.32139999978244,10,19,deepsort_realtime
345,13.536399999633431,2.3142999998526648,8.900500000891043,2.0029999996040715,67.74589999951422,81.28229999914765,10,19,deepsort_realtime
346,13.13179999962449,2.1433999991131714,8.893500000340282,1.78079999932379,64.09829999879003,77.23009999841452,10,18,deepsort_realtime
347,13.560499999672174,2.4450999990222044,8.987400000478374,1.7993000001297332,60.30920000001788,73.86969999969006,10,18,deepsort_realtime
348,13.380400000140071,2.28160000006028,8.987500001239823,1.8371000005572569,76.63939999975264,90.01979999989271,12,18,deepsort_realtime
349,13.070199999958277,2.2016999992047204,8.966199999122182,1.6154000004462432,65.12519999779761,78.19539999775589,10,18,deepsort_realtime
350,13.503499997779727,2.470000001267181,9.04650000120455,1.6672000001562992,75.32279999926686,88.82629999704659,11,18,deepsort_realtime
351,13.340800000354648,2.272899999297806,8.934800000133691,1.8103000002156477,71.60219999961555,84.9429999999702,10,18,deepsort_realtime
352,13.389299999922514,2.407100000709761,8.939500001361012,1.730100000713719,61.94669999927282,75.33599999919534,9,18,deepsort_realtime
353,13.13990000076592,2.1754999997938285,9.033299998918665,1.6550999989703996,56.74370000138879,69.88360000215471,9,18,deepsort_realtime
354,13.158099999651313,2.2976999989623437,8.92790000034438,1.6309999991790392,67.52890000119805,80.68700000084937,10,18,deepsort_realtime
355,13.112600000575185,2.1740000011050142,9.003500001199427,1.6419999992649537,66.76400000043213,79.87660000100732,10,17,deepsort_realtime
356,14.393499998375773,2.3843999988457654,9.752399999342742,1.8642999984876951,62.95659999921918,77.35009999759495,10,17,deepsort_realtime
357,13.808699999004602,2.0667999997385778,9.761299999809125,1.7256000010092976,68.53699999861419,82.3456999976188,10,17,deepsort_realtime
358,13.107999999076128,2.2011000000929926,8.998499999506748,1.6222999984165654,82.23999999836087,95.347999997437,12,16,deepsort_realtime
359,13.545800000429153,2.3521000002801884,9.118099998886464,1.781999999366235,75.84029999934137,89.38609999977052,12,16,deepsort_realtime
360,13.450699999928474,2.5079000006371643,8.969500000603148,1.6329999998561107,79.8574999999255,93.30819999985397,12,16,deepsort_realtime
361,13.41810000129044,2.1125000002939487,9.104099999603932,1.894900000479538,96.2062999997288,109.62440000101924,15,16,deepsort_realtime
362,13.401000000536442,2.2648999984085094,9.070199999769102,1.7510000016045524,109.65000000037253,123.05100000090897,15,16,deepsort_realtime
363,13.355299999937415,2.1822999988216907,9.008799999719486,1.846399998612469,89.94340000115335,103.29870000109076,13,17,deepsort_realtime
364,13.677899999544024,2.7370000007067574,8.95949999903678,1.679500001046108,81.8811000008136,95.55900000035763,12,16,deepsort_realtime
365,13.691199999302626,2.29120000039984,9.372399999847403,1.6462999992654659,80.43010000139475,94.12130000069737,12,16,deepsort_realtime
366,13.240699999034405,2.25979999959236,8.970499999122694,1.7067000007955357,85.75100000016391,98.99169999919832,12,16,deepsort_realtime
367,13.698799999430776,2.042500000243308,9.433999999600928,1.9131000008201227,82.25449999980628,95.95329999923706,12,15,deepsort_realtime
368,13.172499999403954,2.230000000054133,9.02450000103272,1.6271999993477948,83.30350000038743,96.47599999979138,12,15,deepsort_realtime
369,13.490100000053644,2.30089999968186,9.095600000364357,1.7972000005102018,76.39919999986887,89.88929999992251,10,15,deepsort_realtime
370,13.242899999022484,2.369800000451505,8.967499999926076,1.6243000009126263,74.30339999869466,87.54629999771714,9,15,deepsort_realtime
371,13.176599999889731,2.198200001657824,9.035099999891827,1.645700000153738,65.02529999986291,78.20189999975264,9,15,deepsort_realtime
372,14.664499999955297,2.0786000004591187,10.653999999703956,1.6458999998576473,78.26990000158548,92.93440000154078,11,15,deepsort_realtime
373,12.703300001099706,1.99609999981476,8.873600001606974,1.5562999997200677,76.02779999934137,88.73110000044107,11,15,deepsort_realtime
374,13.0152000002563,2.233600000181468,8.881199999450473,1.599700000951998,80.37769999913871,93.39289999939501,11,16,deepsort_realtime
375,13.954899998381734,2.1740000011050142,9.82789999943634,1.6350000005331822,75.71140000037849,89.66629999876022,10,16,deepsort_realtime
376,13.805999998003244,2.074500000162516,9.827500000028522,1.6338000004907371,79.94259999878705,93.74859999679029,10,16,deepsort_realtime
377,26.31790000014007,4.5368999999482185,11.69329999902402,2.4635999998281477,74.79949999973178,101.11739999987185,10,16,deepsort_realtime
378,14.841400001198053,2.2850000004837057,10.41590000022552,1.812900000004447,80.10900000110269,94.95040000230074,10,16,deepsort_realtime
379,14.159799998626113,2.125799999703304,9.980900000300608,1.7494999992777593,88.01009999960661,102.16989999823272,13,16,deepsort_realtime
380,14.451899997889996,2.1997000003466383,10.228499999357155,1.733799999783514,88.00710000097752,102.45899999886751,13,16,deepsort_realtime
381,14.30629999935627,2.2523000006913207,10.005500000261236,1.7300999988947297,88.62509999983013,102.9313999991864,11,17,deepsort_realtime
382,14.232100000604987,2.1976999996695668,10.088099999848055,1.650200001677149,77.76130000129342,91.99340000189841,11,17,deepsort_realtime
383,14.357299998402596,2.3956000004545785,9.991899998567533,1.6651999994792277,79.27009999938309,93.62739999778569,11,17,deepsort_realtime
384,14.69340000115335,2.2736999999324325,10.22949999969569,1.8579999996291008,95.60609999857843,110.29949999973178,12,17,deepsort_realtime
385,14.66440000012517,2.300600001035491,10.37709999945946,1.693899999736459,88.44119999930263,103.1055999994278,12,17,deepsort_realtime
386,14.481799999251962,2.157400000214693,10.257800000545103,1.753900000039721,89.19730000011623,103.67909999936819,12,18,deepsort_realtime
387,14.787999998778105,2.191899999161251,10.516399999687565,1.7210999994858867,78.4400000013411,93.22800000011921,10,18,deepsort_realtime
388,14.887299999594688,2.4217000009230105,10.515500000110478,1.6406999984610593,86.67110000178218,101.55840000137687,11,18,deepsort_realtime
389,14.477700000628829,2.1653000003425404,10.404300001027877,1.6103999987535644,76.56460000015795,91.04230000078678,11,18,deepsort_realtime
390,14.848799999803305,2.2865000009915093,10.400499999377644,1.8180000006395858,67.14780000038445,81.99660000018775,9,18,deepsort_realtime
391,14.45329999923706,2.176800000597723,10.352100000091013,1.618499998585321,64.22829999960959,78.68159999884665,9,18,deepsort_realtime
392,14.770999999716878,2.469799999744282,10.334099999454338,1.6442999985883944,63.69270000047982,78.4637000001967,9,18,deepsort_realtime
393,14.906400002539158,2.2997000014584046,10.465699999258504,1.8567999995866558,66.57789999805391,81.48430000059307,9,18,deepsort_realtime
394,14.471300000324845,2.263700000185054,10.328300000765012,1.5851000007387483,73.02720000036061,87.49850000068545,9,18,deepsort_realtime
395,15.029999999329448,2.306200000020908,10.682300000553369,1.7381999987264862,66.88929999992251,81.91929999925196,9,18,deepsort_realtime
396,15.007100000977516,2.3397000004479196,10.65079999898444,1.664899999013869,83.9524999987334,98.95959999971092,10,17,deepsort_realtime
397,14.859500002115965,2.1923999993305188,10.662299999239622,1.678399999946123,78.36249999888241,93.22200000099838,10,17,deepsort_realtime
398,15.20860000140965,2.328299999135197,10.782400000607595,1.7680000000837026,73.28370000049472,88.49230000190437,10,17,deepsort_realtime
399,14.857200000435114,2.163900000596186,10.639899999659974,1.7606000001251232,89.47049999982119,104.3277000002563,11,17,deepsort_realtime
400,14.9543999992311,2.2693000009894604,10.687800000596326,1.7207000000780681,79.22069999948144,94.17509999871254,11,17,deepsort_realtime
401,14.821099998429418,2.0709000000351807,10.705700000471552,1.7719000006763963,80.09940000064671,94.92049999907613,11,17,deepsort_realtime
402,14.819900000467896,1.99120000070252,10.654600000634673,1.8970000000990694,75.20749999955297,90.02740000002086,10,17,deepsort_realtime
403,14.828399999067187,2.2094999985711183,10.65049999851908,1.631999999517575,83.57320000045002,98.4015999995172,10,17,deepsort_realtime
404,14.953999999910593,2.290700000230572,10.754299999462091,1.6036999986681622,85.03729999810457,99.99129999801517,10,17,deepsort_realtime
405,14.768699999898672,2.2011999990354525,10.642699999152683,1.6402000001107808,88.93820000067353,103.7069000005722,12,17,deepsort_realtime
406,14.546600002795458,2.3252999999385793,10.340400000131922,1.5966999999363907,96.46209999732673,111.00870000012219,12,17,deepsort_realtime
407,14.30909999832511,2.0791999995708466,10.312600001270766,1.604600000064238,94.32929999940097,108.63839999772608,11,18,deepsort_realtime
408,14.572399999946356,2.1873999994568294,10.384100000010221,1.7032999985531205,84.45759999938309,99.02999999932945,11,18,deepsort_realtime
409,14.41719999909401,2.1916999994573416,10.373600000093575,1.5734000007796567,75.17890000157058,89.59610000066459,10,18,deepsort_realtime
410,14.635300001129508,2.1367999997892184,10.329400000046007,1.8792000009852927,76.90949999913573,91.54480000026524,10,18,deepsort_realtime
411,14.80409999936819,2.2833000002719928,10.411400000521098,1.7716999991534976,84.90789999999106,99.71199999935925,11,18,deepsort_realtime
412,14.704900000244379,2.1854000005987473,10.355799999160809,1.7606999990675831,85.0722000002861,99.77710000053048,10,18,deepsort_realtime
413,14.520999997854233,2.165699999750359,10.404299999208888,1.6585999983362854,63.61670000106096,78.1376999989152,9,18,deepsort_realtime
414,14.719700001180172,2.187999998568557,10.440899999593967,1.7626999997446546,63.762300001457334,78.4820000026375,8,18,deepsort_realtime
415,14.898800000548363,2.3367000012513017,10.416600000098697,1.833000000260654,67.80730000138283,82.70610000193119,7,18,deepsort_realtime
416,14.368500001728535,2.037700000073528,10.428499999761698,1.6231999998126412,73.28370000049472,87.65220000222325,7,18,deepsort_realtime
417,14.554599998518825,2.2920000010344665,10.322000000087428,1.6455999993922887,56.585799999535084,71.14039999805391,7,17,deepsort_realtime
418,14.811799999326468,2.390600000580889,10.41820000136795,1.692699999694014,77.1541000008583,91.96590000018477,9,16,deepsort_realtime
419,14.71259999834001,2.3939000002428656,10.36019999992277,1.6245000006165355,66.78179999999702,81.49439999833703,9,16,deepsort_realtime
420,14.95659999921918,2.5997000011557247,10.408199999801582,1.6489000008732546,68.56560000032187,83.52219999954104,9,15,deepsort_realtime
421,15.214299999177456,2.4663000003783964,10.879800000111572,1.5843000001041219,66.63939999975264,81.8536999989301,9,15,deepsort_realtime
422,14.466300001367927,2.292800001669093,10.338100000808481,1.5492999991693068,83.54399999976158,98.01030000112951,9,15,deepsort_realtime
423,14.48340000025928,2.2163000012369594,10.330799999792362,1.6439999999420252,65.95930000022054,80.44270000047982,9,15,deepsort_realtime
424,14.152200000360608,2.35909999901196,9.866899999906309,1.6144000001077075,64.19770000129938,78.34990000165999,8,15,deepsort_realtime
425,14.219199998304248,2.239200000985875,9.885099998427904,1.7963999998755753,55.830200001597404,70.04939999990165,8,15,deepsort_realtime
426,14.10669999755919,2.181100000598235,9.931099999448634,1.7103000009228708,69.22689999826252,83.33359999582171,9,15,deepsort_realtime
427,13.97470000013709,2.1486999994522193,9.865800000625313,1.6737999994802522,80.91320000216365,94.88790000230074,10,14,deepsort_realtime
428,14.12470000050962,2.2891000007803086,9.909500000503613,1.6247000003204448,87.08950000070035,101.21420000120997,10,14,deepsort_realtime
429,14.00730000063777,2.1087000004627043,9.921400000166614,1.6852999997354345,64.04700000025332,78.05430000089109,9,14,deepsort_realtime
430,13.947699997574091,2.1249000001262175,9.875800000372692,1.6591999992670026,63.532600002363324,77.48029999993742,8,14,deepsort_realtime
431,14.116399999707937,2.146500000890228,9.99489999958314,1.6919999998208368,60.30609999783337,74.42249999754131,8,14,deepsort_realtime
432,14.468699999153614,2.6388000005681533,9.881999998469837,1.6536000002815854,62.97140000015497,77.44009999930859,8,13,deepsort_realtime
433,13.910600000992417,1.9861000000673812,9.903199999826029,1.7532999991090037,65.47139999829233,79.38199999928474,8,12,deepsort_realtime
434,14.214900000020862,2.3387999990518438,9.853999999904772,1.6928999993979232,70.46380000002682,84.67870000004768,9,12,deepsort_realtime
435,14.346099998801947,2.187699999922188,9.88139999935811,1.9738999999390217,68.72479999996722,83.07089999876916,9,12,deepsort_realtime
436,14.064200000837445,2.2047000002203276,9.8930999993172,1.6609999984211754,70.9702000003308,85.03440000116825,8,12,deepsort_realtime
437,14.274700000882149,2.264499999000691,9.915500000715838,1.818299999285955,63.68820000067353,77.96290000155568,8,12,deepsort_realtime
438,14.292399998754263,2.342300000236719,9.845200000199839,1.7141000007541152,85.00619999878109,99.29859999753535,9,12,deepsort_realtime
439,14.087399998679757,2.4312999994435813,9.821399999054847,1.5585999990435084,65.40789999999106,79.49529999867082,8,12,deepsort_realtime
