frame,letterbox_resize_pad_ms,transpose_contiguous_ms,torch_from_numpy_ms,to_device_normalize_ms,total_phase_ms,shape,dtype,device
383,0.6410000007599592,0.6062000002712011,0.038999997079372406,0.5210999995470047,1.8468999993056059,"(1, 3, 640, 640)",torch.float16,cuda:0
384,0.7218999993056059,0.5795999988913536,0.06109999865293503,0.6739999987185001,2.109299998730421,"(1, 3, 640, 640)",torch.float16,cuda:0
385,0.6420999988913536,0.5907999984920025,0.04139999859035015,0.5742000006139278,1.889699999243021,"(1, 3, 640, 640)",torch.float16,cuda:0
386,0.6900999993085861,0.6281000003218651,0.06669999845325947,0.6792999990284443,2.1420999988913536,"(1, 3, 640, 640)",torch.float16,cuda:0
387,0.6620999984443188,0.6498999986797571,0.0357000008225441,0.537899998947978,1.9175999984145164,"(1, 3, 640, 640)",torch.float16,cuda:0
388,0.7395000010728836,0.6526999995112419,0.06589999981224537,0.6408000010997057,2.1706000007689,"(1, 3, 640, 640)",torch.float16,cuda:0
389,0.6507999990135431,0.6547999996691942,0.038099998608231544,0.5413000006228685,1.9221999999135733,"(1, 3, 640, 640)",torch.float16,cuda:0
390,0.7335999999195337,0.6495999991893768,0.06210000067949295,0.6185999996960163,2.1340999975800514,"(1, 3, 640, 640)",torch.float16,cuda:0
391,0.6403000000864267,0.6482999995350838,0.04319999925792217,0.5351999998092651,1.9080999977886677,"(1, 3, 640, 640)",torch.float16,cuda:0
392,0.6986999996006489,0.6647999994456768,0.08129999972879887,0.6154999993741512,2.1403999999165535,"(1, 3, 640, 640)",torch.float16,cuda:0
393,0.7467000000178814,0.660699998959899,0.06350000016391277,0.647299999371171,2.1867999993264675,"(1, 3, 640, 640)",torch.float16,cuda:0
394,0.6988999992609024,0.674100000411272,0.06090000085532665,0.6241999994963408,2.1273999996483326,"(1, 3, 640, 640)",torch.float16,cuda:0
395,0.7880999986082315,0.6993999984115362,0.06550000049173832,0.6357000004500151,2.261199999600649,"(1, 3, 640, 640)",torch.float16,cuda:0
396,0.6905000004917383,0.8375999983400106,0.07540000230073929,0.5900999996811152,2.2515000011771917,"(1, 3, 640, 640)",torch.float16,cuda:0
397,0.71509999781847,0.6458999998867512,0.06540000066161156,0.6097999997437,2.1105000004172325,"(1, 3, 640, 640)",torch.float16,cuda:0
398,0.6407000012695789,0.6326999980956316,0.06240000016987324,0.5910000000149012,1.9967999998480082,"(1, 3, 640, 640)",torch.float16,cuda:0
399,0.9327999986708164,0.6992000006139278,0.06480000168085098,0.625,2.3964999988675117,"(1, 3, 640, 640)",torch.float16,cuda:0
400,0.653999999165535,0.6563999988138676,0.04600000008940697,0.5557000003755093,1.9562999997287989,"(1, 3, 640, 640)",torch.float16,cuda:0
401,0.7171999998390675,0.6642000004649162,0.06110000051558018,0.617000000551343,2.1304999999701977,"(1, 3, 640, 640)",torch.float16,cuda:0
402,0.7076999992132187,0.6853999979794025,0.049300000071525574,0.6261999998241663,2.1173000000417233,"(1, 3, 640, 640)",torch.float16,cuda:0
403,0.8321000002324581,0.7163999993354082,0.07689999975264072,0.8999000005424023,2.6110000014305115,"(1, 3, 640, 640)",torch.float16,cuda:0
404,0.8135999999940395,0.7315000016242266,0.06039999984204769,0.6701999995857477,2.3389999996870756,"(1, 3, 640, 640)",torch.float16,cuda:0
405,0.7815999984741211,0.6772000007331371,0.06790000014007092,0.7326000016182661,2.3355999998748302,"(1, 3, 640, 640)",torch.float16,cuda:0
406,0.7031999994069338,0.6635999996215105,0.053700000047683716,0.6903999987989664,2.162399999797344,"(1, 3, 640, 640)",torch.float16,cuda:0
407,0.9189999997615814,0.7341999989002943,0.06960000097751617,0.7467000000178814,2.555299999192357,"(1, 3, 640, 640)",torch.float16,cuda:0
408,0.7733000013977289,0.7276000007987022,0.06469999998807907,0.6790000014007092,2.3022999987006187,"(1, 3, 640, 640)",torch.float16,cuda:0
409,0.8151000011712313,0.6738999988883734,0.06109999865293503,0.6891999989748001,2.3101000003516674,"(1, 3, 640, 640)",torch.float16,cuda:0
410,0.5998000018298626,0.6547999996691942,0.05040000006556511,0.5906999986618757,1.9453000016510487,"(1, 3, 640, 640)",torch.float16,cuda:0
411,0.7383999992161989,0.6368999984115362,0.0632999986410141,0.6814999990165234,2.1927000004798174,"(1, 3, 640, 640)",torch.float16,cuda:0
412,0.6278000008314848,0.6268999986350536,0.0641000010073185,0.6118000000715256,2.0001999996602535,"(1, 3, 640, 640)",torch.float16,cuda:0
413,0.586600000038743,0.6237000003457069,0.04869999922811985,0.6171000003814697,1.9239999987185001,"(1, 3, 640, 640)",torch.float16,cuda:0
414,0.7602999992668629,0.7499000001698732,0.06670000031590462,0.6401000022888184,2.2898999992758036,"(1, 3, 640, 640)",torch.float16,cuda:0
415,0.9387000016868114,0.7685000002384186,0.052800001576542854,0.6054999995976686,2.4167999997735023,"(1, 3, 640, 640)",torch.float16,cuda:0
416,0.7609000001102686,0.7628000006079674,0.06080000102519989,0.5723000001162291,2.2269000001251698,"(1, 3, 640, 640)",torch.float16,cuda:0
417,0.6611000020056963,0.6908999998122454,0.04520000144839287,0.5219999998807907,1.9646000005304813,"(1, 3, 640, 640)",torch.float16,cuda:0
418,0.781300000846386,0.6806000005453825,0.06539999879896641,0.6035999990999699,2.204499999061227,"(1, 3, 640, 640)",torch.float16,cuda:0
419,0.7601999994367361,0.6578000001609325,0.043800000101327896,0.5420999992638826,2.0453000012785196,"(1, 3, 640, 640)",torch.float16,cuda:0
420,0.676299998536706,0.6655000001192093,0.0698000006377697,0.6180999986827374,2.0997999999672174,"(1, 3, 640, 640)",torch.float16,cuda:0
421,0.7052000015974045,0.6618999987840652,0.04230000078678131,0.5729000009596348,2.022299999371171,"(1, 3, 640, 640)",torch.float16,cuda:0
422,0.7502999994903803,0.6991999987512827,0.08249999955296516,0.626400001347065,2.2359000016003847,"(1, 3, 640, 640)",torch.float16,cuda:0
423,0.6106000002473593,0.6814999990165234,0.042899999767541885,0.5529999993741512,1.9297000002115965,"(1, 3, 640, 640)",torch.float16,cuda:0
424,0.6655000001192093,0.6109999995678663,0.060600001364946365,0.6044999975711107,2.010800000280142,"(1, 3, 640, 640)",torch.float16,cuda:0
425,0.6101999990642071,0.5942999981343746,0.043800000101327896,0.5425000004470348,1.8335999995470047,"(1, 3, 640, 640)",torch.float16,cuda:0
426,0.7156000006943941,0.6622000001370907,0.07279999926686287,0.6669999994337559,2.1905000004917383,"(1, 3, 640, 640)",torch.float16,cuda:0
427,0.6565999984741211,0.6632000021636486,0.06020000018179417,0.7124000005424023,2.1559999994933605,"(1, 3, 640, 640)",torch.float16,cuda:0
428,0.7504999991506338,0.7001999989151955,0.06110000051558018,0.6567999999970198,2.237399999052286,"(1, 3, 640, 640)",torch.float16,cuda:0
429,0.7899999991059303,0.7499000001698732,0.06839999929070473,0.7096000015735626,2.4002999998629093,"(1, 3, 640, 640)",torch.float16,cuda:0
430,0.7632999997586012,0.7167000006884336,0.06220000050961971,0.6013999991118908,2.215099999681115,"(1, 3, 640, 640)",torch.float16,cuda:0
431,0.6713000014424324,0.6894000004976988,0.04299999959766865,0.5406999997794628,2.0077999997884035,"(1, 3, 640, 640)",torch.float16,cuda:0
432,0.7086999993771315,0.6727000009268522,0.06259999983012676,0.5779999997466803,2.0938999988138676,"(1, 3, 640, 640)",torch.float16,cuda:0
433,0.603099999949336,0.7051000017672777,0.04059999994933605,0.5254999995231628,1.913799999281764,"(1, 3, 640, 640)",torch.float16,cuda:0
434,0.7203000001609325,0.6835000012069941,0.06409999914467335,0.5903000012040138,2.1327999997884035,"(1, 3, 640, 640)",torch.float16,cuda:0
435,0.6770000010728836,0.7205999996513128,0.03949999809265137,0.530299998819828,2.0073000006377697,"(1, 3, 640, 640)",torch.float16,cuda:0
436,0.66019999794662,0.6814999990165234,0.06090000085532665,0.6022999994456768,2.077300000935793,"(1, 3, 640, 640)",torch.float16,cuda:0
437,0.6206000000238419,0.6775000002235174,0.04209999926388264,0.5234999991953373,1.9034000001847744,"(1, 3, 640, 640)",torch.float16,cuda:0
438,0.6682999990880489,0.7115000002086163,0.06890000030398369,0.6477999985218048,2.175499999895692,"(1, 3, 640, 640)",torch.float16,cuda:0
439,0.7237999998033047,0.6979999989271164,0.06340000033378601,0.6683000009506941,2.223099999129772,"(1, 3, 640, 640)",torch.float16,cuda:0
440,0.6986000016331673,0.7282999996095896,0.07739999890327454,0.6389000006020069,2.197799999266863,"(1, 3, 640, 640)",torch.float16,cuda:0
441,0.7259999997913837,0.7364000026136637,0.06400000117719173,0.6899999994784594,2.2939000017941,"(1, 3, 640, 640)",torch.float16,cuda:0
442,0.696900000795722,0.7087999992072582,0.042500000447034836,0.5996000003069639,2.0997999999672174,"(1, 3, 640, 640)",torch.float16,cuda:0
443,0.7712999992072582,0.7080999985337257,0.07110000029206276,0.6776000019162893,2.3203999996185303,"(1, 3, 640, 640)",torch.float16,cuda:0
444,0.647299999371171,0.7453999985009432,0.04480000026524067,0.5394000001251698,2.0203000009059906,"(1, 3, 640, 640)",torch.float16,cuda:0
445,0.6479000002145767,0.6858999989926815,0.0644999984651804,0.6072000004351139,2.075899999588728,"(1, 3, 640, 640)",torch.float16,cuda:0
446,0.6807000003755093,0.6176999993622303,0.06149999797344208,0.6811999995261431,2.1100000012665987,"(1, 3, 640, 640)",torch.float16,cuda:0
447,0.8542999979108572,0.6739999987185001,0.06799999997019768,0.7009000014513731,2.380300000309944,"(1, 3, 640, 640)",torch.float16,cuda:0
448,0.803499998524785,0.711200000718236,0.06340000033378601,0.7483000010251999,2.4038000013679266,"(1, 3, 640, 640)",torch.float16,cuda:0
449,0.6755999978631735,0.6813999991863966,0.05049999989569187,0.5742000006139278,2.0230999998748302,"(1, 3, 640, 640)",torch.float16,cuda:0
450,0.7160999998450279,0.6595999989658594,0.06269999966025352,0.6586000006645918,2.169600000604987,"(1, 3, 640, 640)",torch.float16,cuda:0
451,0.6271999981254339,0.6349999997764826,0.037699999287724495,0.567799998447299,1.9069999996572733,"(1, 3, 640, 640)",torch.float16,cuda:0
452,0.7393000014126301,0.6508000008761883,0.06790000014007092,0.7118999995291233,2.2510000001639128,"(1, 3, 640, 640)",torch.float16,cuda:0
453,0.7410999983549118,0.6500999983400106,0.06379999965429306,0.6343000009655952,2.1594999991357327,"(1, 3, 640, 640)",torch.float16,cuda:0
454,0.6184999998658895,0.6722999978810549,0.040299998596310616,0.5438999999314547,1.9144999980926514,"(1, 3, 640, 640)",torch.float16,cuda:0
455,0.7649999987334013,0.6502999998629093,0.05909999832510948,0.6191000007092953,2.1602999977767467,"(1, 3, 640, 640)",torch.float16,cuda:0
456,0.9513000007718801,0.8161999993026257,0.07009999826550484,0.7397000007331371,2.657600000500679,"(1, 3, 640, 640)",torch.float16,cuda:0
457,0.7454000003635883,0.6550999972969294,0.06550000049173832,0.6278000008314848,2.167799999937415,"(1, 3, 640, 640)",torch.float16,cuda:0
458,0.6887999996542931,0.6545999981462955,0.04130000062286854,0.5674000009894371,1.9890999998897314,"(1, 3, 640, 640)",torch.float16,cuda:0
459,0.7059000004082918,0.6466999985277653,0.061799999326467514,0.6257000006735325,2.1109999995678663,"(1, 3, 640, 640)",torch.float16,cuda:0
460,0.6241999994963408,0.6847000010311604,0.040299998596310616,0.5436000023037195,1.9318000003695488,"(1, 3, 640, 640)",torch.float16,cuda:0
461,0.7410000003874302,0.6515999995172024,0.06479999981820583,0.6607000008225441,2.1936000026762486,"(1, 3, 640, 640)",torch.float16,cuda:0
462,0.6150000002235174,0.6749000009149313,0.03670000098645687,0.530299998819828,1.8958999998867512,"(1, 3, 640, 640)",torch.float16,cuda:0
463,0.7070000004023314,0.6633000019937754,0.0613000001758337,0.6406999994069338,2.1418999992311,"(1, 3, 640, 640)",torch.float16,cuda:0
464,0.6238000001758337,0.6388000007718801,0.03629999980330467,0.5507000014185905,1.8881999999284744,"(1, 3, 640, 640)",torch.float16,cuda:0
465,0.7353999987244606,0.6656999997794628,0.06460000015795231,0.717399999499321,2.2559999991208315,"(1, 3, 640, 640)",torch.float16,cuda:0
466,0.6810999996960163,0.6522000003606081,0.041199998930096626,0.5677000004798174,1.9847999997437,"(1, 3, 640, 640)",torch.float16,cuda:0
467,0.759000001475215,0.6653000004589558,0.06000000052154064,0.6118000000715256,2.1622000001370907,"(1, 3, 640, 640)",torch.float16,cuda:0
468,0.6165000014007092,0.6565000005066395,0.039899999275803566,0.5766000021249056,1.9265000000596046,"(1, 3, 640, 640)",torch.float16,cuda:0
469,0.6844999995082617,0.6660999990999699,0.06030000001192093,0.6422000005841255,2.1298000011593103,"(1, 3, 640, 640)",torch.float16,cuda:0
470,0.71509999781847,0.6604999992996454,0.06120000034570694,0.5934999976307154,2.099999999627471,"(1, 3, 640, 640)",torch.float16,cuda:0
471,0.6566000003367662,0.6451999992132187,0.03840000182390213,0.533500000834465,1.9121999982744455,"(1, 3, 640, 640)",torch.float16,cuda:0
472,0.8078000005334616,0.7425999995321035,0.0792000014334917,0.6885000001639128,2.40400000102818,"(1, 3, 640, 640)",torch.float16,cuda:0
473,0.6770999990403652,0.6571999993175268,0.04089999943971634,0.5507999993860722,1.9663000013679266,"(1, 3, 640, 640)",torch.float16,cuda:0
474,0.6921999994665384,0.6627000011503696,0.06510000117123127,0.6625000014901161,2.1570999994874,"(1, 3, 640, 640)",torch.float16,cuda:0
475,0.6217000000178814,0.6680000014603138,0.041099999099969864,0.6093000024557114,1.9779999982565641,"(1, 3, 640, 640)",torch.float16,cuda:0
476,0.696399999782443,0.6489000003784895,0.06330000050365925,0.6394999995827675,2.1201999988406897,"(1, 3, 640, 640)",torch.float16,cuda:0
477,0.6437999997287989,0.669599998742342,0.04360000044107437,0.6221999991685152,2.0182000007480383,"(1, 3, 640, 640)",torch.float16,cuda:0
478,0.717799998819828,0.6516999993473291,0.05920000001788139,0.6278999987989664,2.1244000010192394,"(1, 3, 640, 640)",torch.float16,cuda:0
479,0.6729999985545874,0.6574000008404255,0.03830000199377537,0.5262000001966953,1.93299999833107,"(1, 3, 640, 640)",torch.float16,cuda:0
480,0.8832999989390373,0.7364000026136637,0.06359999999403954,0.5932000000029802,2.3453999999910593,"(1, 3, 640, 640)",torch.float16,cuda:0
481,0.6993000023066998,0.6885000001639128,0.060999998822808266,0.5770000014454126,2.0856000017374754,"(1, 3, 640, 640)",torch.float16,cuda:0
482,0.6655000001192093,0.6801999974995852,0.06320000067353249,0.6589000001549721,2.1378000006079674,"(1, 3, 640, 640)",torch.float16,cuda:0
483,0.8466999996453524,0.76999999769032,0.07600000128149986,0.6425000000745058,2.401400001719594,"(1, 3, 640, 640)",torch.float16,cuda:0
484,0.6914999987930059,0.6842999998480082,0.06610000133514404,0.6590999998152256,2.1762000024318695,"(1, 3, 640, 640)",torch.float16,cuda:0
485,0.7624000012874603,0.6248000022023916,0.06629999913275242,0.7545999996364117,2.283900000154972,"(1, 3, 640, 640)",torch.float16,cuda:0
486,0.684299997985363,0.6429999992251396,0.08829999901354313,0.6593999993056059,2.151400001719594,"(1, 3, 640, 640)",torch.float16,cuda:0
487,0.8282999973744154,0.7359999995678663,0.06889999844133854,0.6939000003039837,2.419099999591708,"(1, 3, 640, 640)",torch.float16,cuda:0
488,0.6250999998301268,0.6794000007212162,0.06919999793171883,0.6684999987483025,2.0922000017017126,"(1, 3, 640, 640)",torch.float16,cuda:0
489,0.6607000008225441,0.6437000017613173,0.06280000135302544,0.7002000007778406,2.1403999999165535,"(1, 3, 640, 640)",torch.float16,cuda:0
490,0.6975999977439642,0.6833999995142221,0.06499999761581421,0.5752000007778406,2.0584000013768673,"(1, 3, 640, 640)",torch.float16,cuda:0
491,0.702199999243021,0.6803000010550022,0.06399999931454659,0.6315999999642372,2.1511000003665686,"(1, 3, 640, 640)",torch.float16,cuda:0
492,0.6825000010430813,0.7121999990195036,0.04729999974370003,0.5672000013291836,2.0640999991446733,"(1, 3, 640, 640)",torch.float16,cuda:0
493,0.721000000834465,0.6843999996781349,0.060099998489022255,0.6283999998122454,2.1631000004708767,"(1, 3, 640, 640)",torch.float16,cuda:0
494,0.688900001347065,0.7212999984622002,0.04350000061094761,0.5840000007301569,2.079500000923872,"(1, 3, 640, 640)",torch.float16,cuda:0
495,0.7610999997705221,0.7361999992281199,0.06389999762177467,0.6278000008314848,2.2686000000685453,"(1, 3, 640, 640)",torch.float16,cuda:0
496,0.5805999990552664,0.6790000014007092,0.04110000096261501,0.518300000578165,1.857200000435114,"(1, 3, 640, 640)",torch.float16,cuda:0
497,0.6451999992132187,0.6682000011205673,0.058000000193715096,0.5893999990075827,2.0267999973148108,"(1, 3, 640, 640)",torch.float16,cuda:0
498,0.5972000006586313,0.7189000006765127,0.041600000113248825,0.5314999986439943,1.928999999538064,"(1, 3, 640, 640)",torch.float16,cuda:0
499,0.6504999995231628,0.6852000001817942,0.0616999976336956,0.588400000706315,2.055000001564622,"(1, 3, 640, 640)",torch.float16,cuda:0
